pos	AA.f	AC.f	AG.f	AT.f	CA.f	CC.f	CG.f	CT.f	GA.f	GC.f	GG.f	GT.f	TA.f	TC.f	TG.f	TT.f	AA.r	AC.r	AG.r	AT.r	CA.r	CC.r	CG.r	CT.r	GA.r	GC.r	GG.r	GT.r	TA.r	TC.r	TG.r	TT.r
109	0.083532	0.046550	0.075749	0.064446	0.075649	0.062959	0.011799	0.075699	0.060926	0.052251	0.061868	0.049177	0.055076	0.066280	0.074460	0.083581	0.083581	0.074460	0.066280	0.055076	0.049177	0.061868	0.052251	0.060926	0.075699	0.011799	0.062959	0.075649	0.064446	0.075749	0.046550	0.083532
110	0.086704	0.050664	0.073815	0.064000	0.074013	0.061273	0.013137	0.079615	0.061868	0.048037	0.061323	0.052647	0.055721	0.063008	0.071634	0.082540	0.082540	0.071634	0.063008	0.055721	0.052647	0.061323	0.048037	0.061868	0.079615	0.013137	0.061273	0.074013	0.064000	0.073815	0.050664	0.086704
111	0.086308	0.052647	0.073121	0.066230	0.073815	0.062859	0.012889	0.073419	0.056613	0.048681	0.063454	0.051160	0.054134	0.061372	0.077632	0.085663	0.085663	0.077632	0.061372	0.054134	0.051160	0.063454	0.048681	0.056613	0.073419	0.012889	0.062859	0.073815	0.066230	0.073121	0.052647	0.086308
112	0.083581	0.049326	0.072576	0.065388	0.074013	0.062959	0.010262	0.078326	0.063058	0.046004	0.064198	0.053837	0.056266	0.062215	0.077533	0.080458	0.080458	0.077533	0.062215	0.056266	0.053837	0.064198	0.046004	0.063058	0.078326	0.010262	0.062959	0.074013	0.065388	0.072576	0.049326	0.083581
113	0.082887	0.048235	0.078723	0.067073	0.072031	0.067618	0.010212	0.070642	0.059736	0.051358	0.061174	0.052300	0.053787	0.064347	0.076938	0.082937	0.082937	0.076938	0.064347	0.053787	0.052300	0.061174	0.051358	0.059736	0.070642	0.010212	0.067618	0.072031	0.067073	0.078723	0.048235	0.082887
114	0.083631	0.048830	0.071733	0.064247	0.077930	0.063306	0.013534	0.076790	0.060926	0.051854	0.062760	0.051507	0.052102	0.059637	0.073270	0.087944	0.087944	0.073270	0.059637	0.052102	0.051507	0.062760	0.051854	0.060926	0.076790	0.013534	0.063306	0.077930	0.064247	0.071733	0.048830	0.083631
115	0.083928	0.050416	0.074658	0.065586	0.071634	0.059885	0.013137	0.078971	0.060232	0.047640	0.062810	0.050615	0.056811	0.065090	0.075352	0.083234	0.083234	0.075352	0.065090	0.056811	0.050615	0.062810	0.047640	0.060232	0.078971	0.013137	0.059885	0.071634	0.065586	0.074658	0.050416	0.083928
116	0.083730	0.049673	0.076740	0.062463	0.072526	0.064694	0.012840	0.072972	0.061967	0.050565	0.061670	0.051755	0.054680	0.061620	0.076889	0.085217	0.085217	0.076889	0.061620	0.054680	0.051755	0.061670	0.050565	0.061967	0.072972	0.012840	0.064694	0.072526	0.062463	0.076740	0.049673	0.083730
117	0.084523	0.045806	0.077682	0.064892	0.075253	0.063702	0.011848	0.075749	0.064446	0.047194	0.063058	0.053440	0.054828	0.057952	0.073220	0.086407	0.086407	0.073220	0.057952	0.054828	0.053440	0.063058	0.047194	0.064446	0.075749	0.011848	0.063702	0.075253	0.064892	0.077682	0.045806	0.084523
118	0.090125	0.052350	0.072972	0.063603	0.070543	0.059241	0.011799	0.073072	0.059637	0.048285	0.065338	0.052548	0.055374	0.061918	0.076641	0.086556	0.086556	0.076641	0.061918	0.055374	0.052548	0.065338	0.048285	0.059637	0.073072	0.011799	0.059241	0.070543	0.063603	0.072972	0.052350	0.090125
119	0.084721	0.050962	0.072923	0.067073	0.072873	0.063206	0.012443	0.073270	0.059191	0.046996	0.067965	0.052598	0.052449	0.064694	0.075848	0.082788	0.082788	0.075848	0.064694	0.052449	0.052598	0.067965	0.046996	0.059191	0.073270	0.012443	0.063206	0.072873	0.067073	0.072923	0.050962	0.084721
120	0.077434	0.049673	0.076988	0.065140	0.070543	0.064644	0.012790	0.077880	0.063603	0.051854	0.062364	0.051358	0.056217	0.059340	0.071039	0.089133	0.089133	0.071039	0.059340	0.056217	0.051358	0.062364	0.051854	0.063603	0.077880	0.012790	0.064644	0.070543	0.065140	0.076988	0.049673	0.077434
121	0.083432	0.049623	0.074013	0.060728	0.073121	0.062314	0.013633	0.076443	0.059637	0.050962	0.061868	0.050714	0.055870	0.062612	0.075947	0.089084	0.089084	0.075947	0.062612	0.055870	0.050714	0.061868	0.050962	0.059637	0.076443	0.013633	0.062314	0.073121	0.060728	0.074013	0.049623	0.083432
122	0.085961	0.051854	0.070345	0.063900	0.075203	0.063851	0.012740	0.073716	0.062463	0.051606	0.060480	0.050912	0.056415	0.062810	0.074013	0.083730	0.083730	0.074013	0.062810	0.056415	0.050912	0.060480	0.051606	0.062463	0.073716	0.012740	0.063851	0.075203	0.063900	0.070345	0.051854	0.085961
123	0.086903	0.049970	0.075600	0.067569	0.080557	0.062760	0.012245	0.074559	0.057605	0.051457	0.062215	0.046302	0.052746	0.061174	0.072576	0.085762	0.085762	0.072576	0.061174	0.052746	0.046302	0.062215	0.051457	0.057605	0.074559	0.012245	0.062760	0.080557	0.067569	0.075600	0.049970	0.086903
124	0.087200	0.051408	0.075996	0.063206	0.072675	0.063206	0.011204	0.078277	0.060133	0.052300	0.062909	0.047293	0.056365	0.060430	0.074856	0.082540	0.082540	0.074856	0.060430	0.056365	0.047293	0.062909	0.052300	0.060133	0.078277	0.011204	0.063206	0.072675	0.063206	0.075996	0.051408	0.087200
125	0.084672	0.049425	0.078475	0.063801	0.074460	0.062909	0.014327	0.075649	0.060381	0.050069	0.063157	0.051358	0.050863	0.059786	0.074113	0.086556	0.086556	0.074113	0.059786	0.050863	0.051358	0.063157	0.050069	0.060381	0.075649	0.014327	0.062909	0.074460	0.063801	0.078475	0.049425	0.084672
126	0.086357	0.051110	0.069701	0.063206	0.070642	0.062810	0.012195	0.076542	0.063206	0.048632	0.063107	0.055126	0.054432	0.059439	0.074906	0.088588	0.088588	0.074906	0.059439	0.054432	0.055126	0.063107	0.048632	0.063206	0.076542	0.012195	0.062810	0.070642	0.063206	0.069701	0.051110	0.086357
127	0.087299	0.049921	0.074460	0.062959	0.074113	0.063107	0.011947	0.072824	0.059290	0.048384	0.064099	0.048136	0.058249	0.060926	0.075798	0.088489	0.088489	0.075798	0.060926	0.058249	0.048136	0.064099	0.048384	0.059290	0.072824	0.011947	0.063107	0.074113	0.062959	0.074460	0.049921	0.087299
128	0.086952	0.050763	0.075203	0.066032	0.073567	0.062413	0.012443	0.073914	0.058844	0.048037	0.067668	0.051755	0.052251	0.062066	0.074856	0.083234	0.083234	0.074856	0.062066	0.052251	0.051755	0.067668	0.048037	0.058844	0.073914	0.012443	0.062413	0.073567	0.066032	0.075203	0.050763	0.086952
129	0.081797	0.048632	0.076145	0.065041	0.073468	0.062116	0.011650	0.076046	0.065338	0.050020	0.061868	0.052945	0.055175	0.060034	0.074906	0.084821	0.084821	0.074906	0.060034	0.055175	0.052945	0.061868	0.050020	0.065338	0.076046	0.011650	0.062116	0.073468	0.065041	0.076145	0.048632	0.081797
130	0.087002	0.052746	0.071584	0.064446	0.075203	0.060728	0.012096	0.072774	0.061769	0.050317	0.062909	0.049574	0.053787	0.062562	0.076740	0.085762	0.085762	0.076740	0.062562	0.053787	0.049574	0.062909	0.050317	0.061769	0.072774	0.012096	0.060728	0.075203	0.064446	0.071584	0.052746	0.087002
131	0.086209	0.054481	0.072328	0.064743	0.072625	0.065933	0.013930	0.073865	0.059488	0.049128	0.062116	0.052598	0.054680	0.060083	0.072675	0.085118	0.085118	0.072675	0.060083	0.054680	0.052598	0.062116	0.049128	0.059488	0.073865	0.013930	0.065933	0.072625	0.064743	0.072328	0.054481	0.086209
132	0.080260	0.051755	0.075451	0.065536	0.077236	0.061273	0.014476	0.076641	0.061372	0.050119	0.062165	0.047392	0.054283	0.060728	0.074113	0.087200	0.087200	0.074113	0.060728	0.054283	0.047392	0.062165	0.050119	0.061372	0.076641	0.014476	0.061273	0.077236	0.065536	0.075451	0.051755	0.080260
133	0.081896	0.048830	0.076740	0.065685	0.078178	0.058249	0.013286	0.074162	0.060232	0.050367	0.063256	0.052350	0.052598	0.063653	0.073865	0.086655	0.086655	0.073865	0.063653	0.052598	0.052350	0.063256	0.050367	0.060232	0.074162	0.013286	0.058249	0.078178	0.065685	0.076740	0.048830	0.081896
134	0.087151	0.046302	0.073369	0.066082	0.072625	0.063653	0.012691	0.072130	0.062711	0.051358	0.063653	0.049425	0.054035	0.060282	0.077632	0.086903	0.086903	0.077632	0.060282	0.054035	0.049425	0.063653	0.051358	0.062711	0.072130	0.012691	0.063653	0.072625	0.066082	0.073369	0.046302	0.087151
135	0.085019	0.051904	0.072526	0.067073	0.071684	0.060182	0.012096	0.077632	0.060381	0.048880	0.065140	0.052945	0.054234	0.060629	0.074509	0.085168	0.085168	0.074509	0.060629	0.054234	0.052945	0.065140	0.048880	0.060381	0.077632	0.012096	0.060182	0.071684	0.067073	0.072526	0.051904	0.085019
136	0.084721	0.051110	0.071436	0.064049	0.074807	0.062265	0.011848	0.072675	0.060331	0.051606	0.062066	0.050268	0.058398	0.061818	0.076195	0.086407	0.086407	0.076195	0.061818	0.058398	0.050268	0.062066	0.051606	0.060331	0.072675	0.011848	0.062265	0.074807	0.064049	0.071436	0.051110	0.084721
137	0.089233	0.052201	0.075501	0.061323	0.076145	0.065239	0.013534	0.071882	0.062810	0.046946	0.063107	0.048681	0.053738	0.059637	0.077632	0.082391	0.082391	0.077632	0.059637	0.053738	0.048681	0.063107	0.046946	0.062810	0.071882	0.013534	0.065239	0.076145	0.061323	0.075501	0.052201	0.089233
138	0.086605	0.049326	0.076492	0.069502	0.074113	0.060629	0.012493	0.076790	0.061372	0.052796	0.065636	0.049970	0.049425	0.060827	0.071535	0.082491	0.082491	0.071535	0.060827	0.049425	0.049970	0.065636	0.052796	0.061372	0.076790	0.012493	0.060629	0.074113	0.069502	0.076492	0.049326	0.086605
139	0.083829	0.048979	0.076343	0.062364	0.075302	0.063008	0.011105	0.074162	0.064198	0.051755	0.061174	0.049028	0.055027	0.060430	0.073716	0.089580	0.089580	0.073716	0.060430	0.055027	0.049028	0.061174	0.051755	0.064198	0.074162	0.011105	0.063008	0.075302	0.062364	0.076343	0.048979	0.083829
140	0.089233	0.050416	0.074509	0.064198	0.072427	0.063355	0.011303	0.077087	0.059885	0.048285	0.060827	0.053341	0.053440	0.060282	0.073914	0.087498	0.087498	0.073914	0.060282	0.053440	0.053341	0.060827	0.048285	0.059885	0.077087	0.011303	0.063355	0.072427	0.064198	0.074509	0.050416	0.089233
141	0.086952	0.050615	0.073319	0.064099	0.074658	0.059786	0.012245	0.075649	0.058199	0.050466	0.062463	0.049425	0.052300	0.063504	0.078624	0.087696	0.087696	0.078624	0.063504	0.052300	0.049425	0.062463	0.050466	0.058199	0.075649	0.012245	0.059786	0.074658	0.064099	0.073319	0.050615	0.086952
142	0.083631	0.050317	0.072824	0.065338	0.075897	0.059736	0.013434	0.075302	0.064148	0.047442	0.064644	0.050416	0.056514	0.060678	0.072873	0.086803	0.086803	0.072873	0.060678	0.056514	0.050416	0.064644	0.047442	0.064148	0.075302	0.013434	0.059736	0.075897	0.065338	0.072824	0.050317	0.083631
143	0.086308	0.051705	0.077682	0.064495	0.071436	0.064446	0.012393	0.069899	0.062364	0.046698	0.064743	0.049970	0.055175	0.060430	0.077632	0.084622	0.084622	0.077632	0.060430	0.055175	0.049970	0.064743	0.046698	0.062364	0.069899	0.012393	0.064446	0.071436	0.064495	0.077682	0.051705	0.086308
144	0.087051	0.051804	0.071436	0.064991	0.071832	0.064148	0.012344	0.074955	0.066082	0.051656	0.060579	0.054134	0.051110	0.057555	0.075104	0.085217	0.085217	0.075104	0.057555	0.051110	0.054134	0.060579	0.051656	0.066082	0.074955	0.012344	0.064148	0.071832	0.064991	0.071436	0.051804	0.087051
145	0.088043	0.049970	0.074658	0.063405	0.076294	0.064247	0.012641	0.071981	0.060827	0.050615	0.059290	0.048731	0.055175	0.062711	0.076046	0.085366	0.085366	0.076046	0.062711	0.055175	0.048731	0.059290	0.050615	0.060827	0.071981	0.012641	0.064247	0.076294	0.063405	0.074658	0.049970	0.088043
146	0.084027	0.052201	0.074757	0.069354	0.076393	0.066478	0.012939	0.071733	0.058993	0.047492	0.064842	0.051309	0.053143	0.057852	0.072378	0.086109	0.086109	0.072378	0.057852	0.053143	0.051309	0.064842	0.047492	0.058993	0.071733	0.012939	0.066478	0.076393	0.069354	0.074757	0.052201	0.084027
147	0.083185	0.049822	0.073220	0.066330	0.077533	0.057357	0.013385	0.075749	0.062711	0.048830	0.061670	0.051705	0.055076	0.061918	0.074559	0.086952	0.086952	0.074559	0.061918	0.055076	0.051705	0.061670	0.048830	0.062711	0.075749	0.013385	0.057357	0.077533	0.066330	0.073220	0.049822	0.083185
148	0.085713	0.050664	0.073468	0.068660	0.072328	0.063851	0.012046	0.069701	0.060381	0.048780	0.063653	0.050020	0.054828	0.064396	0.076542	0.084969	0.084969	0.076542	0.064396	0.054828	0.050020	0.063653	0.048780	0.060381	0.069701	0.012046	0.063851	0.072328	0.068660	0.073468	0.050664	0.085713
149	0.081995	0.053093	0.075501	0.062661	0.072774	0.063306	0.012146	0.079467	0.063306	0.050218	0.061223	0.050962	0.052300	0.059637	0.074063	0.087349	0.087349	0.074063	0.059637	0.052300	0.050962	0.061223	0.050218	0.063306	0.079467	0.012146	0.063306	0.072774	0.062661	0.075501	0.053093	0.081995
150	0.083879	0.048830	0.071931	0.065735	0.077484	0.062463	0.012641	0.073666	0.059340	0.047194	0.066032	0.050367	0.056415	0.059637	0.076641	0.087745	0.087745	0.076641	0.059637	0.056415	0.050367	0.066032	0.047194	0.059340	0.073666	0.012641	0.062463	0.077484	0.065735	0.071931	0.048830	0.083879
151	0.084969	0.050367	0.076294	0.065487	0.068610	0.061670	0.013534	0.074311	0.062909	0.054184	0.059191	0.050962	0.055225	0.064000	0.076195	0.082094	0.082094	0.076195	0.064000	0.055225	0.050962	0.059191	0.054184	0.062909	0.074311	0.013534	0.061670	0.068610	0.065487	0.076294	0.050367	0.084969
152	0.082590	0.050863	0.075154	0.063107	0.077880	0.065239	0.011699	0.075402	0.062859	0.049078	0.064694	0.048582	0.052697	0.061670	0.075749	0.082738	0.082738	0.075749	0.061670	0.052697	0.048582	0.064694	0.049078	0.062859	0.075402	0.011699	0.065239	0.077880	0.063107	0.075154	0.050863	0.082590
153	0.086308	0.047987	0.076790	0.064942	0.076790	0.063306	0.012294	0.074460	0.059687	0.047492	0.067222	0.052895	0.054581	0.059538	0.070791	0.084920	0.084920	0.070791	0.059538	0.054581	0.052895	0.067222	0.047492	0.059687	0.074460	0.012294	0.063306	0.076790	0.064942	0.076790	0.047987	0.086308
154	0.084622	0.050664	0.076839	0.065239	0.072526	0.058348	0.011402	0.076046	0.061719	0.049722	0.064446	0.051210	0.054134	0.064049	0.073914	0.085118	0.085118	0.073914	0.064049	0.054134	0.051210	0.064446	0.049722	0.061719	0.076046	0.011402	0.058348	0.072526	0.065239	0.076839	0.050664	0.084622
155	0.084821	0.049227	0.078029	0.060926	0.072675	0.063950	0.011898	0.074261	0.064198	0.050466	0.059885	0.052052	0.053639	0.062909	0.074856	0.086209	0.086209	0.074856	0.062909	0.053639	0.052052	0.059885	0.050466	0.064198	0.074261	0.011898	0.063950	0.072675	0.060926	0.078029	0.049227	0.084821
156	0.083383	0.050912	0.075451	0.065586	0.075302	0.066082	0.012393	0.072774	0.062265	0.052895	0.060331	0.049177	0.055126	0.060331	0.072675	0.085316	0.085316	0.072675	0.060331	0.055126	0.049177	0.060331	0.052895	0.062265	0.072774	0.012393	0.066082	0.075302	0.065586	0.075451	0.050912	0.083383
157	0.088985	0.048582	0.073914	0.064594	0.075550	0.067569	0.011848	0.075253	0.060282	0.048731	0.061323	0.050516	0.053639	0.060827	0.076145	0.082243	0.082243	0.076145	0.060827	0.053639	0.050516	0.061323	0.048731	0.060282	0.075253	0.011848	0.067569	0.075550	0.064594	0.073914	0.048582	0.088985
158	0.087547	0.049326	0.078079	0.063504	0.073369	0.065090	0.011749	0.075501	0.059687	0.047095	0.064942	0.051507	0.053093	0.061769	0.074113	0.083631	0.083631	0.074113	0.061769	0.053093	0.051507	0.064942	0.047095	0.059687	0.075501	0.011749	0.065090	0.073369	0.063504	0.078079	0.049326	0.087547
159	0.083383	0.052449	0.075699	0.062165	0.073716	0.060480	0.014376	0.074708	0.062215	0.050020	0.066330	0.050317	0.056762	0.059439	0.072427	0.085515	0.085515	0.072427	0.059439	0.056762	0.050317	0.066330	0.050020	0.062215	0.074708	0.014376	0.060480	0.073716	0.062165	0.075699	0.052449	0.083383
160	0.082590	0.051507	0.073220	0.068759	0.075699	0.061967	0.011551	0.073171	0.059488	0.051507	0.065041	0.052796	0.054630	0.060678	0.070345	0.087051	0.087051	0.070345	0.060678	0.054630	0.052796	0.065041	0.051507	0.059488	0.073171	0.011551	0.061967	0.075699	0.068759	0.073220	0.051507	0.082590
161	0.082887	0.051507	0.073518	0.064495	0.074658	0.065388	0.012691	0.072923	0.059389	0.049871	0.062265	0.048632	0.056167	0.062661	0.077484	0.085465	0.085465	0.077484	0.062661	0.056167	0.048632	0.062265	0.049871	0.059389	0.072923	0.012691	0.065388	0.074658	0.064495	0.073518	0.051507	0.082887
162	0.083432	0.051110	0.071535	0.067024	0.073617	0.067767	0.012939	0.075104	0.062463	0.048582	0.066974	0.047938	0.052151	0.058299	0.075848	0.085217	0.085217	0.075848	0.058299	0.052151	0.047938	0.066974	0.048582	0.062463	0.075104	0.012939	0.067767	0.073617	0.067024	0.071535	0.051110	0.083432
163	0.084474	0.047888	0.074261	0.065041	0.075352	0.063008	0.013385	0.074013	0.058447	0.048979	0.066330	0.053540	0.055374	0.061570	0.073319	0.085019	0.085019	0.073319	0.061570	0.055374	0.053540	0.066330	0.048979	0.058447	0.074013	0.013385	0.063008	0.075352	0.065041	0.074261	0.047888	0.084474
164	0.085068	0.050615	0.074658	0.063306	0.073518	0.060529	0.011997	0.075402	0.062661	0.050863	0.062165	0.051606	0.054035	0.061918	0.074807	0.086853	0.086853	0.074807	0.061918	0.054035	0.051606	0.062165	0.050863	0.062661	0.075402	0.011997	0.060529	0.073518	0.063306	0.074658	0.050615	0.085068
165	0.086159	0.050218	0.073716	0.065189	0.074360	0.061620	0.013286	0.074658	0.061620	0.048334	0.063058	0.050615	0.056217	0.061471	0.075699	0.083779	0.083779	0.075699	0.061471	0.056217	0.050615	0.063058	0.048334	0.061620	0.074658	0.013286	0.061620	0.074360	0.065189	0.073716	0.050218	0.086159
166	0.088786	0.047492	0.074708	0.067371	0.073617	0.061868	0.012096	0.074063	0.059141	0.051160	0.062909	0.052548	0.052697	0.064099	0.074360	0.083085	0.083085	0.074360	0.064099	0.052697	0.052548	0.062909	0.051160	0.059141	0.074063	0.012096	0.061868	0.073617	0.067371	0.074708	0.047492	0.088786
167	0.083779	0.051309	0.075203	0.063950	0.073121	0.065536	0.012195	0.073766	0.059488	0.049970	0.063454	0.051160	0.053093	0.062512	0.073914	0.087547	0.087547	0.073914	0.062512	0.053093	0.051160	0.063454	0.049970	0.059488	0.073766	0.012195	0.065536	0.073121	0.063950	0.075203	0.051309	0.083779
168	0.081697	0.050714	0.075699	0.061372	0.076343	0.063603	0.012245	0.077137	0.060480	0.048136	0.064049	0.052102	0.055324	0.063058	0.073171	0.084870	0.084870	0.073171	0.063058	0.055324	0.052102	0.064049	0.048136	0.060480	0.077137	0.012245	0.063603	0.076343	0.061372	0.075699	0.050714	0.081697
169	0.088142	0.048086	0.074608	0.063008	0.072774	0.065933	0.012146	0.074658	0.061670	0.050466	0.062265	0.050763	0.053837	0.057952	0.075005	0.088687	0.088687	0.075005	0.057952	0.053837	0.050763	0.062265	0.050466	0.061670	0.074658	0.012146	0.065933	0.072774	0.063008	0.074608	0.048086	0.088142
170	0.086357	0.050615	0.077335	0.062116	0.074509	0.060034	0.012195	0.075699	0.059191	0.049128	0.065140	0.050565	0.050863	0.060827	0.079219	0.086209	0.086209	0.079219	0.060827	0.050863	0.050565	0.065140	0.049128	0.059191	0.075699	0.012195	0.060034	0.074509	0.062116	0.077335	0.050615	0.086357
171	0.082689	0.047987	0.074360	0.065883	0.074807	0.060034	0.012344	0.073419	0.065189	0.050912	0.062612	0.055175	0.054977	0.061323	0.072378	0.085911	0.085911	0.072378	0.061323	0.054977	0.055175	0.062612	0.050912	0.065189	0.073419	0.012344	0.060034	0.074807	0.065883	0.074360	0.047987	0.082689
