pos	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	TA	TC	TG	TT	WW	SS	RR	YY
52	0.081325	0.0616895	0.065928	0.05191	0.062149	0.071469	0.0410075	0.0663875	0.0652895	0.0414155	0.0738435	0.05814	0.0543355	0.0649575	0.0613575	0.078797	0.266367	0.227736	0.286386	0.281611
53	0.0802775	0.0617405	0.0664385	0.052344	0.0617915	0.0720045	0.0412365	0.064396	0.0660555	0.0418755	0.0737155	0.0610765	0.0522675	0.066566	0.05934	0.0788735	0.263763	0.228832	0.286487	0.28184
54	0.082014	0.0626595	0.0663875	0.052395	0.0622255	0.0718265	0.043254	0.062889	0.066668	0.042156	0.07272	0.0605145	0.051629	0.063604	0.058855	0.0802015	0.26624	0.229957	0.28779	0.278521
55	0.0816055	0.061766	0.066643	0.0523185	0.0631955	0.0718005	0.039475	0.0676135	0.065545	0.042386	0.073205	0.057936	0.0522675	0.064217	0.0613575	0.078669	0.26486	0.226867	0.286999	0.2823
56	0.079027	0.0609235	0.06649	0.0527015	0.062685	0.0728475	0.0410325	0.0668725	0.067613	0.038505	0.073077	0.059672	0.054693	0.0662085	0.059825	0.077827	0.264248	0.225462	0.286207	0.283755
57	0.081095	0.0618935	0.0679705	0.0519355	0.061383	0.072873	0.042386	0.0629915	0.065264	0.041237	0.072107	0.0613315	0.052395	0.0656725	0.060489	0.0789755	0.264401	0.228603	0.286436	0.280512
58	0.081682	0.06266	0.066847	0.052625	0.061664	0.073971	0.0433305	0.0636045	0.065979	0.043331	0.073205	0.059519	0.0516035	0.0652895	0.0568635	0.077827	0.263738	0.233838	0.287713	0.280692
59	0.0808655	0.061715	0.0671795	0.051808	0.062685	0.072388	0.0428965	0.0658765	0.0687365	0.04116	0.0733585	0.0560975	0.05311	0.0658515	0.0566085	0.079665	0.265448	0.229803	0.29014	0.283781
60	0.081146	0.062149	0.0669495	0.052114	0.059289	0.07346	0.042258	0.064319	0.0704215	0.040828	0.070601	0.0603105	0.051731	0.0677665	0.058242	0.078414	0.263405	0.227147	0.289118	0.283959
61	0.082193	0.06174	0.0679195	0.051808	0.0625065	0.0735625	0.04162	0.0655705	0.0656215	0.0423345	0.0739455	0.0587785	0.0523185	0.0634005	0.0592635	0.077418	0.263738	0.231462	0.289679	0.279952
62	0.0811715	0.0611275	0.0692985	0.0542845	0.0630425	0.0702175	0.0434075	0.0647025	0.0663875	0.0418495	0.0733325	0.05814	0.0515015	0.0657745	0.059187	0.0765755	0.263533	0.228807	0.29019	0.27727
63	0.0826525	0.059876	0.0678425	0.0536975	0.061664	0.0715455	0.0413645	0.064498	0.0674855	0.041952	0.073767	0.060132	0.052216	0.066592	0.0575275	0.0771885	0.265755	0.228629	0.291747	0.279824
64	0.08204	0.061306	0.065979	0.052931	0.0598765	0.0719535	0.0429985	0.0645745	0.067256	0.043024	0.0722855	0.057885	0.0546165	0.0661065	0.058625	0.0785415	0.268129	0.230262	0.28756	0.281176
65	0.0848485	0.059723	0.068226	0.051476	0.063451	0.0715965	0.0428455	0.065417	0.066413	0.0430495	0.068839	0.059902	0.051859	0.0647275	0.0573995	0.080227	0.26841	0.22633	0.288326	0.281968
66	0.084593	0.061434	0.067562	0.054693	0.061204	0.0713155	0.040241	0.0645495	0.0663875	0.042718	0.0701665	0.058421	0.054795	0.065596	0.059774	0.07655	0.270631	0.224441	0.288709	0.278011
67	0.081912	0.057451	0.066822	0.0551785	0.0619445	0.072848	0.041671	0.065596	0.06986	0.043356	0.068992	0.0593655	0.054438	0.064345	0.057885	0.078337	0.269865	0.226867	0.287586	0.281126
68	0.081478	0.0636295	0.0689665	0.053161	0.062583	0.072184	0.04116	0.064013	0.0625575	0.0403945	0.0735625	0.0585745	0.054693	0.0657745	0.0581915	0.079078	0.26841	0.227301	0.286564	0.28105
69	0.0808395	0.06243	0.068711	0.0531865	0.0636045	0.071137	0.043535	0.063962	0.0678425	0.04185	0.0697065	0.0581655	0.050914	0.064064	0.0598	0.080252	0.265192	0.226228	0.287099	0.279415
70	0.0820655	0.0627365	0.064166	0.052242	0.0609235	0.070575	0.0396535	0.0657745	0.0671535	0.042973	0.0743795	0.059468	0.0545655	0.0661065	0.0575015	0.079716	0.268589	0.227581	0.287765	0.282172
71	0.080201	0.060796	0.066822	0.053825	0.0615105	0.07249	0.0430755	0.0658255	0.067281	0.0415685	0.0699875	0.0605405	0.0548205	0.06243	0.0586765	0.08015	0.268996	0.227121	0.284291	0.280895
72	0.08015	0.061051	0.0679195	0.0539015	0.059391	0.073792	0.042641	0.064345	0.064932	0.042718	0.0719535	0.0567615	0.0540035	0.0664895	0.0592125	0.0807375	0.268792	0.231104	0.284955	0.285364
73	0.081657	0.0627365	0.0650085	0.05454	0.063528	0.071571	0.0405985	0.0650855	0.063885	0.0419265	0.0716725	0.0597485	0.052089	0.0659535	0.058957	0.081044	0.26933	0.225769	0.282223	0.283654
