pos	AA.f	AC.f	AG.f	AT.f	CA.f	CC.f	CG.f	CT.f	GA.f	GC.f	GG.f	GT.f	TA.f	TC.f	TG.f	TT.f	AA.r	AC.r	AG.r	AT.r	CA.r	CC.r	CG.r	CT.r	GA.r	GC.r	GG.r	GT.r	TA.r	TC.r	TG.r	TT.r
109	0.076856	0.050557	0.068124	0.058523	0.070677	0.073997	0.024563	0.071392	0.062149	0.062302	0.073843	0.045807	0.051476	0.060617	0.068890	0.080227	0.080227	0.068890	0.060617	0.051476	0.045807	0.073843	0.062302	0.062149	0.071392	0.024563	0.073997	0.070677	0.058523	0.068124	0.050557	0.076856
110	0.079716	0.051067	0.072465	0.057910	0.070524	0.078031	0.024614	0.074303	0.056787	0.060259	0.070881	0.047493	0.050148	0.060770	0.068941	0.076090	0.076090	0.068941	0.060770	0.050148	0.047493	0.070881	0.060259	0.056787	0.074303	0.024614	0.078031	0.070524	0.057910	0.072465	0.051067	0.079716
111	0.078082	0.048820	0.072669	0.057604	0.074099	0.072975	0.027219	0.075835	0.059647	0.057604	0.071954	0.047697	0.047339	0.061281	0.068788	0.078388	0.078388	0.068788	0.061281	0.047339	0.047697	0.071954	0.057604	0.059647	0.075835	0.027219	0.072975	0.074099	0.057604	0.072669	0.048820	0.078082
112	0.078542	0.050914	0.074763	0.054948	0.068532	0.073792	0.025840	0.072516	0.059289	0.058217	0.073384	0.049740	0.048105	0.062047	0.068890	0.080482	0.080482	0.068890	0.062047	0.048105	0.049740	0.073384	0.058217	0.059289	0.072516	0.025840	0.073792	0.068532	0.054948	0.074763	0.050914	0.078542
113	0.076243	0.052038	0.069962	0.056225	0.068532	0.073435	0.026555	0.076448	0.057349	0.061383	0.073945	0.050199	0.047135	0.062149	0.067307	0.081095	0.081095	0.067307	0.062149	0.047135	0.050199	0.073945	0.061383	0.057349	0.076448	0.026555	0.073435	0.068532	0.056225	0.069962	0.052038	0.076243
114	0.074711	0.047186	0.069554	0.057808	0.070269	0.079001	0.025585	0.074150	0.057451	0.061434	0.070166	0.048718	0.049178	0.061894	0.070932	0.081963	0.081963	0.070932	0.061894	0.049178	0.048718	0.070166	0.061434	0.057451	0.074150	0.025585	0.079001	0.070269	0.057808	0.069554	0.047186	0.074711
115	0.076550	0.047697	0.069554	0.057808	0.074558	0.075529	0.025432	0.073997	0.056583	0.061281	0.072362	0.046012	0.049637	0.059902	0.073435	0.079665	0.079665	0.073435	0.059902	0.049637	0.046012	0.072362	0.061281	0.056583	0.073997	0.025432	0.075529	0.074558	0.057808	0.069554	0.047697	0.076550
116	0.077980	0.047084	0.072567	0.059698	0.069400	0.073741	0.026708	0.074558	0.057042	0.056378	0.075937	0.051425	0.047288	0.064498	0.069043	0.076652	0.076652	0.069043	0.064498	0.047288	0.051425	0.075937	0.056378	0.057042	0.074558	0.026708	0.073741	0.069400	0.059698	0.072567	0.047084	0.077980
117	0.072975	0.048871	0.073077	0.056787	0.068583	0.075937	0.022367	0.074814	0.058830	0.061843	0.073639	0.049944	0.047850	0.062915	0.072056	0.079512	0.079512	0.072056	0.062915	0.047850	0.049944	0.073639	0.061843	0.058830	0.074814	0.022367	0.075937	0.068583	0.056787	0.073077	0.048871	0.072975
118	0.073435	0.049025	0.073997	0.051782	0.072260	0.074456	0.026657	0.076192	0.058012	0.060310	0.072413	0.050403	0.046165	0.060515	0.073997	0.080380	0.080380	0.073997	0.060515	0.046165	0.050403	0.072413	0.060310	0.058012	0.076192	0.026657	0.074456	0.072260	0.051782	0.073997	0.049025	0.073435
119	0.074354	0.049535	0.070371	0.055612	0.072158	0.076243	0.025074	0.070830	0.060923	0.061179	0.076346	0.048616	0.049127	0.061689	0.070626	0.077316	0.077316	0.070626	0.061689	0.049127	0.048616	0.076346	0.061179	0.060923	0.070830	0.025074	0.076243	0.072158	0.055612	0.070371	0.049535	0.074354
120	0.078797	0.048003	0.072362	0.057400	0.071545	0.078542	0.025483	0.073077	0.060208	0.058778	0.072260	0.051169	0.051221	0.056838	0.068992	0.075324	0.075324	0.068992	0.056838	0.051221	0.051169	0.072260	0.058778	0.060208	0.073077	0.025483	0.078542	0.071545	0.057400	0.072362	0.048003	0.078797
121	0.077418	0.050199	0.074558	0.059596	0.067511	0.075069	0.025891	0.073690	0.057093	0.059493	0.073231	0.049280	0.050250	0.059289	0.069043	0.078388	0.078388	0.069043	0.059289	0.050250	0.049280	0.073231	0.059493	0.057093	0.073690	0.025891	0.075069	0.067511	0.059596	0.074558	0.050199	0.077418
122	0.076703	0.048003	0.067664	0.059902	0.068737	0.071698	0.028291	0.075324	0.057706	0.060668	0.074763	0.049586	0.050097	0.061128	0.070013	0.079716	0.079716	0.070013	0.061128	0.050097	0.049586	0.074763	0.060668	0.057706	0.075324	0.028291	0.071698	0.068737	0.059902	0.067664	0.048003	0.076703
123	0.078644	0.047952	0.069452	0.057195	0.069656	0.075222	0.026198	0.070422	0.056429	0.059647	0.077929	0.046727	0.051425	0.062915	0.070677	0.079512	0.079512	0.070677	0.062915	0.051425	0.046727	0.077929	0.059647	0.056429	0.070422	0.026198	0.075222	0.069656	0.057195	0.069452	0.047952	0.078644
124	0.076039	0.050506	0.072362	0.057246	0.071290	0.076703	0.026555	0.071188	0.058421	0.061843	0.074916	0.049076	0.049995	0.060923	0.068226	0.074711	0.074711	0.068226	0.060923	0.049995	0.049076	0.074916	0.061843	0.058421	0.071188	0.026555	0.076703	0.071290	0.057246	0.072362	0.050506	0.076039
125	0.079614	0.047748	0.073231	0.055153	0.071852	0.075222	0.025993	0.076907	0.059953	0.061128	0.072567	0.048412	0.046267	0.056787	0.072465	0.076703	0.076703	0.072465	0.056787	0.046267	0.048412	0.072567	0.061128	0.059953	0.076907	0.025993	0.075222	0.071852	0.055153	0.073231	0.047748	0.079614
126	0.079154	0.049740	0.072975	0.055817	0.066183	0.076703	0.026351	0.071647	0.059851	0.058064	0.076243	0.050097	0.047186	0.060004	0.070115	0.079869	0.079869	0.070115	0.060004	0.047186	0.050097	0.076243	0.058064	0.059851	0.071647	0.026351	0.076703	0.066183	0.055817	0.072975	0.049740	0.079154
127	0.077265	0.049791	0.068226	0.057093	0.069758	0.073435	0.026095	0.075222	0.061128	0.057757	0.075988	0.050812	0.049740	0.057349	0.072618	0.077724	0.077724	0.072618	0.057349	0.049740	0.050812	0.075988	0.057757	0.061128	0.075222	0.026095	0.073435	0.069758	0.057093	0.068226	0.049791	0.077265
128	0.079410	0.049791	0.074609	0.054080	0.071035	0.071494	0.025993	0.069809	0.057349	0.061332	0.075273	0.048974	0.048156	0.060413	0.075631	0.076652	0.076652	0.075631	0.060413	0.048156	0.048974	0.075273	0.061332	0.057349	0.069809	0.025993	0.071494	0.071035	0.054080	0.074609	0.049791	0.079410
129	0.078848	0.050761	0.070728	0.055612	0.072311	0.071801	0.025993	0.072924	0.062864	0.059749	0.076703	0.052191	0.051374	0.057349	0.067715	0.073077	0.073077	0.067715	0.057349	0.051374	0.052191	0.076703	0.059749	0.062864	0.072924	0.025993	0.071801	0.072311	0.055612	0.070728	0.050761	0.078848
130	0.084057	0.050812	0.073026	0.057502	0.071494	0.073077	0.024512	0.070575	0.059289	0.060259	0.072465	0.049127	0.045807	0.059442	0.073333	0.075222	0.075222	0.073333	0.059442	0.045807	0.049127	0.072465	0.060259	0.059289	0.070575	0.024512	0.073077	0.071494	0.057502	0.073026	0.050812	0.084057
131	0.080380	0.048820	0.074150	0.057298	0.070013	0.078490	0.026657	0.068430	0.059953	0.059851	0.070013	0.053519	0.049535	0.058523	0.070779	0.073588	0.073588	0.070779	0.058523	0.049535	0.053519	0.070013	0.059851	0.059953	0.068430	0.026657	0.078490	0.070013	0.057298	0.074150	0.048820	0.080380
132	0.079256	0.048514	0.074609	0.057502	0.071545	0.075171	0.027627	0.071341	0.060259	0.058881	0.072362	0.050097	0.051476	0.056889	0.069656	0.074814	0.074814	0.069656	0.056889	0.051476	0.050097	0.072362	0.058881	0.060259	0.071341	0.027627	0.075171	0.071545	0.057502	0.074609	0.048514	0.079256
133	0.080176	0.048565	0.075529	0.058268	0.070013	0.074201	0.023644	0.071596	0.059647	0.061996	0.072465	0.050148	0.048769	0.059800	0.069298	0.075886	0.075886	0.069298	0.059800	0.048769	0.050148	0.072465	0.061996	0.059647	0.071596	0.023644	0.074201	0.070013	0.058268	0.075529	0.048565	0.080176
134	0.080278	0.049944	0.071647	0.056736	0.068839	0.077878	0.027270	0.070575	0.057808	0.056889	0.075988	0.050250	0.049740	0.055663	0.072720	0.077776	0.077776	0.072720	0.055663	0.049740	0.050250	0.075988	0.056889	0.057808	0.070575	0.027270	0.077878	0.068839	0.056736	0.071647	0.049944	0.080278
135	0.080584	0.048565	0.067920	0.059596	0.069809	0.073026	0.025738	0.071801	0.059544	0.061230	0.077214	0.049637	0.049995	0.058472	0.069809	0.077061	0.077061	0.069809	0.058472	0.049995	0.049637	0.077214	0.061230	0.059544	0.071801	0.025738	0.073026	0.069809	0.059596	0.067920	0.048565	0.080584
136	0.077673	0.050608	0.074456	0.057195	0.073792	0.073026	0.024717	0.069758	0.059340	0.059034	0.073894	0.048412	0.050301	0.057042	0.071494	0.079256	0.079256	0.071494	0.057042	0.050301	0.048412	0.073894	0.059034	0.059340	0.069758	0.024717	0.073026	0.073792	0.057195	0.074456	0.050608	0.077673
137	0.084976	0.048769	0.072771	0.054591	0.069554	0.074558	0.024870	0.070728	0.061587	0.059034	0.074558	0.049382	0.048565	0.058676	0.070575	0.076805	0.076805	0.070575	0.058676	0.048565	0.049382	0.074558	0.059034	0.061587	0.070728	0.024870	0.074558	0.069554	0.054591	0.072771	0.048769	0.084976
138	0.086610	0.049740	0.071545	0.056787	0.067409	0.076090	0.027321	0.070218	0.057808	0.058472	0.076448	0.050046	0.049944	0.056838	0.071137	0.073588	0.073588	0.071137	0.056838	0.049944	0.050046	0.076448	0.058472	0.057808	0.070218	0.027321	0.076090	0.067409	0.056787	0.071545	0.049740	0.086610
139	0.083955	0.050557	0.071392	0.055868	0.071801	0.069400	0.025840	0.074099	0.059953	0.061076	0.074711	0.050710	0.047697	0.059340	0.067971	0.075631	0.075631	0.067971	0.059340	0.047697	0.050710	0.074711	0.061076	0.059953	0.074099	0.025840	0.069400	0.071801	0.055868	0.071392	0.050557	0.083955
140	0.082320	0.050403	0.075171	0.055510	0.071137	0.074201	0.025380	0.069656	0.060974	0.057910	0.071852	0.049178	0.048463	0.060413	0.071290	0.076141	0.076141	0.071290	0.060413	0.048463	0.049178	0.071852	0.057910	0.060974	0.069656	0.025380	0.074201	0.071137	0.055510	0.075171	0.050403	0.082320
141	0.079308	0.052804	0.075375	0.055408	0.074865	0.072413	0.025789	0.069860	0.058727	0.059851	0.075222	0.049893	0.046829	0.059136	0.067205	0.077316	0.077316	0.067205	0.059136	0.046829	0.049893	0.075222	0.059851	0.058727	0.069860	0.025789	0.072413	0.074865	0.055408	0.075375	0.052804	0.079308
142	0.078593	0.049637	0.073945	0.057553	0.072209	0.076295	0.027015	0.068686	0.063221	0.059647	0.072413	0.048310	0.045552	0.060974	0.068941	0.077009	0.077009	0.068941	0.060974	0.045552	0.048310	0.072413	0.059647	0.063221	0.068686	0.027015	0.076295	0.072209	0.057553	0.073945	0.049637	0.078593
143	0.076039	0.049740	0.072720	0.061076	0.071647	0.074916	0.025585	0.074405	0.061894	0.058472	0.074609	0.047339	0.050250	0.058472	0.068839	0.073997	0.073997	0.068839	0.058472	0.050250	0.047339	0.074609	0.058472	0.061894	0.074405	0.025585	0.074916	0.071647	0.061076	0.072720	0.049740	0.076039
144	0.079410	0.050863	0.073894	0.055663	0.072567	0.073435	0.025074	0.070524	0.059391	0.065366	0.070269	0.046727	0.049484	0.060413	0.071545	0.075375	0.075375	0.071545	0.060413	0.049484	0.046727	0.070269	0.065366	0.059391	0.070524	0.025074	0.073435	0.072567	0.055663	0.073894	0.050863	0.079410
145	0.082984	0.051221	0.071290	0.055357	0.074916	0.076550	0.026504	0.072107	0.061230	0.057042	0.076090	0.046420	0.048871	0.059187	0.067562	0.072669	0.072669	0.067562	0.059187	0.048871	0.046420	0.076090	0.057042	0.061230	0.072107	0.026504	0.076550	0.074916	0.055357	0.071290	0.051221	0.082984
146	0.083240	0.050046	0.076754	0.057961	0.072567	0.075835	0.025483	0.070115	0.057349	0.059544	0.074916	0.049637	0.043816	0.058983	0.071801	0.071954	0.071954	0.071801	0.058983	0.043816	0.049637	0.074916	0.059544	0.057349	0.070115	0.025483	0.075835	0.072567	0.057961	0.076754	0.050046	0.083240
147	0.082627	0.052446	0.068481	0.053416	0.071290	0.076295	0.025380	0.071443	0.062047	0.062353	0.073690	0.050863	0.048463	0.059391	0.067409	0.074405	0.074405	0.067409	0.059391	0.048463	0.050863	0.073690	0.062353	0.062047	0.071443	0.025380	0.076295	0.071290	0.053416	0.068481	0.052446	0.082627
148	0.080329	0.053570	0.075324	0.055204	0.072873	0.076039	0.028036	0.073537	0.055153	0.060617	0.070371	0.048820	0.047390	0.059340	0.065621	0.077776	0.077776	0.065621	0.059340	0.047390	0.048820	0.070371	0.060617	0.055153	0.073537	0.028036	0.076039	0.072873	0.055204	0.075324	0.053570	0.080329
149	0.079052	0.049076	0.069911	0.057706	0.071494	0.081044	0.023695	0.073333	0.059085	0.057757	0.072822	0.049688	0.049740	0.056634	0.070575	0.078388	0.078388	0.070575	0.056634	0.049740	0.049688	0.072822	0.057757	0.059085	0.073333	0.023695	0.081044	0.071494	0.057706	0.069911	0.049076	0.079052
150	0.079512	0.049893	0.073690	0.056276	0.072567	0.074048	0.023185	0.074711	0.055868	0.059544	0.073537	0.048054	0.049995	0.058012	0.071494	0.079614	0.079614	0.071494	0.058012	0.049995	0.048054	0.073537	0.059544	0.055868	0.074711	0.023185	0.074048	0.072567	0.056276	0.073690	0.049893	0.079512
151	0.079256	0.052804	0.071545	0.054336	0.071443	0.073945	0.025380	0.070728	0.059340	0.059800	0.074303	0.048463	0.048412	0.060310	0.069860	0.080074	0.080074	0.069860	0.060310	0.048412	0.048463	0.074303	0.059800	0.059340	0.070728	0.025380	0.073945	0.071443	0.054336	0.071545	0.052804	0.079256
152	0.080584	0.051118	0.072209	0.054540	0.075529	0.072465	0.028087	0.070779	0.058727	0.059391	0.072005	0.050965	0.046573	0.060157	0.066592	0.080278	0.080278	0.066592	0.060157	0.046573	0.050965	0.072005	0.059391	0.058727	0.070779	0.028087	0.072465	0.075529	0.054540	0.072209	0.051118	0.080584
153	0.081146	0.053008	0.071137	0.056123	0.071647	0.074507	0.022980	0.073997	0.056940	0.061434	0.072209	0.048310	0.047033	0.057859	0.072005	0.079665	0.079665	0.072005	0.057859	0.047033	0.048310	0.072209	0.061434	0.056940	0.073997	0.022980	0.074507	0.071647	0.056123	0.071137	0.053008	0.081146
154	0.077878	0.048463	0.072618	0.057808	0.074354	0.073894	0.025840	0.072720	0.061689	0.053570	0.072975	0.050097	0.050863	0.060004	0.070166	0.077061	0.077061	0.070166	0.060004	0.050863	0.050097	0.072975	0.053570	0.061689	0.072720	0.025840	0.073894	0.074354	0.057808	0.072618	0.048463	0.077878
155	0.083291	0.049586	0.075324	0.056583	0.070473	0.074201	0.024921	0.066336	0.059289	0.057451	0.073894	0.050965	0.045705	0.062047	0.072362	0.077571	0.077571	0.072362	0.062047	0.045705	0.050965	0.073894	0.057451	0.059289	0.066336	0.024921	0.074201	0.070473	0.056583	0.075324	0.049586	0.083291
156	0.081095	0.048974	0.074252	0.054438	0.072005	0.077061	0.025176	0.069043	0.060106	0.061843	0.076090	0.048463	0.047646	0.059289	0.066694	0.077827	0.077827	0.066694	0.059289	0.047646	0.048463	0.076090	0.061843	0.060106	0.069043	0.025176	0.077061	0.072005	0.054438	0.074252	0.048974	0.081095
157	0.081657	0.050506	0.072516	0.056174	0.072975	0.074048	0.027832	0.072311	0.060259	0.058472	0.076448	0.047033	0.047033	0.057349	0.065724	0.079665	0.079665	0.065724	0.057349	0.047033	0.047033	0.076448	0.058472	0.060259	0.072311	0.027832	0.074048	0.072975	0.056174	0.072516	0.050506	0.081657
158	0.081657	0.050250	0.075069	0.054948	0.069247	0.076141	0.025789	0.069196	0.063885	0.058574	0.070984	0.049076	0.048105	0.062915	0.067766	0.076397	0.076397	0.067766	0.062915	0.048105	0.049076	0.070984	0.058574	0.063885	0.069196	0.025789	0.076141	0.069247	0.054948	0.075069	0.050250	0.081657
159	0.081912	0.051884	0.075580	0.053519	0.073588	0.075222	0.025738	0.073333	0.058523	0.058574	0.073741	0.048769	0.048463	0.058115	0.068634	0.074405	0.074405	0.068634	0.058115	0.048463	0.048769	0.073741	0.058574	0.058523	0.073333	0.025738	0.075222	0.073588	0.053519	0.075580	0.051884	0.081912
160	0.077827	0.051374	0.075171	0.058115	0.075222	0.068583	0.027934	0.072056	0.059136	0.059238	0.076907	0.048412	0.047595	0.060106	0.068686	0.073639	0.073639	0.068686	0.060106	0.047595	0.048412	0.076907	0.059238	0.059136	0.072056	0.027934	0.068583	0.075222	0.058115	0.075171	0.051374	0.077827
161	0.080074	0.048871	0.074711	0.056123	0.071086	0.071801	0.026146	0.070269	0.061843	0.060617	0.075580	0.050659	0.045756	0.059698	0.068839	0.077929	0.077929	0.068839	0.059698	0.045756	0.050659	0.075580	0.060617	0.061843	0.070269	0.026146	0.071801	0.071086	0.056123	0.074711	0.048871	0.080074
162	0.080891	0.049637	0.071290	0.056940	0.069043	0.073128	0.027525	0.071290	0.061281	0.062506	0.073690	0.047799	0.048003	0.060668	0.069298	0.077009	0.077009	0.069298	0.060668	0.048003	0.047799	0.073690	0.062506	0.061281	0.071290	0.027525	0.073128	0.069043	0.056940	0.071290	0.049637	0.080891
163	0.082525	0.048922	0.074048	0.053723	0.075069	0.072158	0.026504	0.072209	0.061332	0.062251	0.069452	0.048769	0.048463	0.057042	0.068992	0.078542	0.078542	0.068992	0.057042	0.048463	0.048769	0.069452	0.062251	0.061332	0.072209	0.026504	0.072158	0.075069	0.053723	0.074048	0.048922	0.082525
164	0.085231	0.049637	0.073741	0.058778	0.070830	0.071494	0.025483	0.072567	0.058983	0.060566	0.072260	0.047186	0.049586	0.059749	0.069400	0.074507	0.074507	0.069400	0.059749	0.049586	0.047186	0.072260	0.060566	0.058983	0.072567	0.025483	0.071494	0.070830	0.058778	0.073741	0.049637	0.085231
165	0.082014	0.048259	0.073997	0.060362	0.073486	0.073231	0.023695	0.071035	0.063221	0.060617	0.067664	0.049382	0.048412	0.059647	0.068992	0.075988	0.075988	0.068992	0.059647	0.048412	0.049382	0.067664	0.060617	0.063221	0.071035	0.023695	0.073231	0.073486	0.060362	0.073997	0.048259	0.082014
166	0.083904	0.051833	0.074303	0.057093	0.075324	0.071852	0.025380	0.069196	0.055357	0.058319	0.073077	0.047595	0.049944	0.059289	0.068737	0.078797	0.078797	0.068737	0.059289	0.049944	0.047595	0.073077	0.058319	0.055357	0.069196	0.025380	0.071852	0.075324	0.057093	0.074303	0.051833	0.083904
167	0.080022	0.051987	0.075835	0.056685	0.072158	0.072005	0.028189	0.068941	0.061025	0.058932	0.073843	0.047697	0.045858	0.057910	0.069809	0.079103	0.079103	0.069809	0.057910	0.045858	0.047697	0.073843	0.058932	0.061025	0.068941	0.028189	0.072005	0.072158	0.056685	0.075835	0.051987	0.080022
168	0.080227	0.050710	0.070013	0.058115	0.071290	0.072924	0.025125	0.071494	0.061179	0.060974	0.076243	0.049280	0.050914	0.056991	0.066387	0.078133	0.078133	0.066387	0.056991	0.050914	0.049280	0.076243	0.060974	0.061179	0.071494	0.025125	0.072924	0.071290	0.058115	0.070013	0.050710	0.080227
169	0.079920	0.051987	0.073282	0.058421	0.073179	0.072924	0.025585	0.069911	0.060106	0.059238	0.069094	0.049331	0.051067	0.057400	0.068890	0.079665	0.079665	0.068890	0.057400	0.051067	0.049331	0.069094	0.059238	0.060106	0.069911	0.025585	0.072924	0.073179	0.058421	0.073282	0.051987	0.079920
170	0.078848	0.051578	0.075733	0.058115	0.070677	0.074507	0.025993	0.070371	0.057502	0.059187	0.072362	0.047799	0.050250	0.058625	0.068379	0.080074	0.080074	0.068379	0.058625	0.050250	0.047799	0.072362	0.059187	0.057502	0.070371	0.025993	0.074507	0.070677	0.058115	0.075733	0.051578	0.078848
171	0.080074	0.051221	0.070064	0.055919	0.073537	0.073486	0.024308	0.072567	0.059442	0.059698	0.073945	0.049382	0.047493	0.061179	0.068277	0.079410	0.079410	0.068277	0.061179	0.047493	0.049382	0.073945	0.059698	0.059442	0.072567	0.024308	0.073486	0.073537	0.055919	0.070064	0.051221	0.080074
