pos	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	TA	TC	TG	TT	WW	SS	RR	YY
52	0.083755	0.060332	0.0662835	0.059745	0.061737	0.068046	0.041175	0.0630905	0.067535	0.0406895	0.068991	0.0605875	0.055939	0.062682	0.060051	0.0793615	0.278801	0.218901	0.286564	0.27318
53	0.0833715	0.0593615	0.0685825	0.057318	0.0617625	0.067203	0.040562	0.0628865	0.070268	0.0409965	0.0675095	0.058365	0.054023	0.0648275	0.060996	0.081967	0.27668	0.216271	0.289732	0.276884
54	0.0803575	0.0636525	0.0671775	0.0590295	0.0609195	0.0688635	0.041405	0.062248	0.0675865	0.040102	0.0694765	0.058825	0.0526435	0.0631165	0.062197	0.082401	0.274431	0.219847	0.284598	0.276629
55	0.0832695	0.060664	0.0659515	0.0533845	0.0609705	0.0693485	0.03765	0.066743	0.066718	0.039923	0.069144	0.062299	0.056092	0.065977	0.059106	0.082759	0.275505	0.216065	0.285083	0.284828
56	0.0820435	0.060868	0.0677395	0.0537675	0.061226	0.070319	0.0404345	0.06424	0.069068	0.03788	0.068148	0.0606385	0.0536655	0.0649295	0.0616095	0.0834225	0.272899	0.216782	0.286999	0.282911
57	0.083729	0.063729	0.065824	0.052567	0.0623245	0.0648535	0.042171	0.0638825	0.071188	0.040153	0.070907	0.0589275	0.0533335	0.063397	0.0601785	0.082835	0.272464	0.218084	0.291648	0.274968
58	0.087101	0.06143	0.0687105	0.055581	0.06	0.0673055	0.042733	0.0639085	0.068557	0.0402555	0.0701405	0.058621	0.0530525	0.061047	0.059949	0.081609	0.277344	0.220435	0.294509	0.27387
59	0.086922	0.05954	0.065594	0.0571395	0.061175	0.0674585	0.040996	0.0615835	0.0685825	0.041303	0.072184	0.056807	0.0519285	0.0681995	0.0574965	0.083091	0.279081	0.221942	0.293283	0.280332
60	0.0847765	0.0623245	0.06705	0.054457	0.063116	0.0674075	0.0412005	0.0620435	0.0659515	0.041277	0.0689145	0.0602295	0.052465	0.0649295	0.062503	0.081354	0.273052	0.218799	0.286693	0.275734
61	0.0827585	0.0591825	0.065517	0.0546615	0.065032	0.0676625	0.040383	0.064521	0.066948	0.041507	0.072133	0.060741	0.052695	0.0661305	0.058978	0.0811495	0.271264	0.221686	0.287357	0.279463
62	0.0842405	0.060792	0.0677905	0.0534355	0.063576	0.065236	0.040204	0.0657215	0.067254	0.043193	0.0696555	0.0602555	0.0525925	0.063116	0.0605875	0.0823495	0.272618	0.218288	0.28894	0.276423
63	0.084138	0.059566	0.0705745	0.056041	0.061558	0.070115	0.039898	0.0615325	0.0690425	0.0392085	0.070677	0.058825	0.0529245	0.063244	0.0591825	0.083474	0.276577	0.219898	0.294432	0.278365
64	0.0840105	0.0600765	0.0700125	0.056143	0.0613535	0.0662835	0.0424525	0.063346	0.0694	0.040996	0.0687865	0.059004	0.0545085	0.0646995	0.0591315	0.0797955	0.274458	0.218519	0.29221	0.274124
65	0.087561	0.061226	0.067944	0.053793	0.0605365	0.066258	0.043397	0.0619415	0.0701405	0.040639	0.069783	0.0588505	0.0542785	0.0646485	0.058059	0.080945	0.276578	0.220077	0.295428	0.273793
66	0.086922	0.061967	0.0700895	0.053691	0.0618905	0.0671265	0.0404855	0.063576	0.068174	0.040332	0.0681225	0.0590035	0.0552745	0.0631925	0.0621205	0.0780335	0.273921	0.216067	0.293308	0.271929
67	0.08705	0.062299	0.0701915	0.054176	0.064087	0.064266	0.04212	0.063959	0.067969	0.039719	0.0681995	0.060971	0.0552235	0.0626305	0.058238	0.0789015	0.275351	0.214305	0.29341	0.269757
68	0.0858235	0.062861	0.066743	0.056092	0.059566	0.0666155	0.0404345	0.0633715	0.068557	0.0402295	0.070626	0.0603575	0.0551465	0.0662325	0.056347	0.0809965	0.278058	0.217906	0.291749	0.277216
69	0.0819925	0.064036	0.069272	0.054202	0.0643165	0.068327	0.038774	0.065926	0.067765	0.038544	0.0668455	0.0604855	0.053819	0.0639845	0.060409	0.0813025	0.271316	0.21249	0.285875	0.27954
70	0.0821715	0.0638315	0.0661045	0.057548	0.0630395	0.069732	0.039464	0.0619925	0.0711875	0.0396935	0.0678925	0.0568325	0.054074	0.0645725	0.06	0.0818645	0.275658	0.216782	0.287356	0.278162
71	0.082682	0.063014	0.067331	0.0559385	0.062733	0.0677905	0.0412265	0.0632695	0.069272	0.041916	0.0663345	0.0589525	0.053129	0.064368	0.057369	0.0846745	0.276424	0.217268	0.28562	0.280102
72	0.083091	0.061175	0.0661305	0.0542525	0.0632185	0.0704215	0.041379	0.064623	0.0662835	0.0390295	0.069119	0.0585695	0.05599	0.0660025	0.0587485	0.0819665	0.2753	0.219949	0.284624	0.283014
73	0.0829625	0.062605	0.065645	0.0534355	0.0631925	0.0680715	0.040179	0.0636015	0.0661045	0.0414305	0.0673305	0.06	0.0557345	0.068046	0.05811	0.0835505	0.275683	0.217012	0.282043	0.283269
