pos	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	TA	TC	TG	TT	WW	SS	RR	YY
52	0.0817345	0.0619085	0.066964	0.05544	0.064312	0.0685005	0.0377695	0.0652045	0.0677075	0.0353655	0.070781	0.061809	0.055836	0.064015	0.0618835	0.080768	0.273779	0.212417	0.287187	0.278488
53	0.080793	0.061289	0.068129	0.0554155	0.061859	0.068302	0.036431	0.067187	0.0692685	0.0371005	0.06974	0.0601985	0.0541515	0.0684015	0.060917	0.080818	0.271178	0.211573	0.28793	0.284709
54	0.083073	0.062082	0.068575	0.0568775	0.06114	0.066667	0.037745	0.066617	0.067608	0.0364065	0.0684515	0.061462	0.0531355	0.066146	0.0625525	0.081462	0.274548	0.20927	0.287708	0.280892
55	0.0833455	0.0613635	0.067286	0.05368	0.0623295	0.0657995	0.0371	0.067336	0.0689715	0.0367285	0.070062	0.059529	0.0536805	0.0673605	0.062974	0.0824535	0.273159	0.20969	0.289665	0.28295
56	0.082057	0.063519	0.0661215	0.055911	0.059851	0.069566	0.036332	0.0672865	0.070062	0.0354645	0.0704585	0.0628995	0.0559855	0.066741	0.058835	0.0789095	0.272863	0.211821	0.288699	0.282503
57	0.0847335	0.0638165	0.0683025	0.054622	0.061611	0.06689	0.037993	0.066097	0.0682035	0.0357865	0.0682775	0.0595785	0.055068	0.065477	0.06228	0.081264	0.275687	0.208947	0.289517	0.279728
58	0.0818585	0.0627015	0.0703595	0.0541265	0.062131	0.069343	0.0363075	0.0656505	0.0703345	0.03544	0.0663445	0.060768	0.0551675	0.065477	0.0607185	0.0832715	0.274424	0.207435	0.288897	0.283742
59	0.0823045	0.0637175	0.0683025	0.055514	0.0616855	0.0681535	0.0374225	0.067534	0.068253	0.03715	0.0685255	0.0616605	0.053755	0.0667905	0.0594055	0.0798265	0.2714	0.211252	0.287386	0.282305
60	0.0827505	0.064312	0.067757	0.052342	0.0620075	0.067534	0.0371255	0.0667655	0.0695415	0.0369265	0.0682775	0.0611155	0.0552165	0.067658	0.0621565	0.078513	0.268822	0.209863	0.288327	0.280471
61	0.083965	0.061264	0.0675835	0.0555885	0.062949	0.0684515	0.0358365	0.0675095	0.06855	0.0379925	0.067237	0.0618835	0.0525405	0.066617	0.062553	0.0794795	0.271573	0.209517	0.287336	0.282057
62	0.08228	0.0609665	0.068228	0.0549445	0.062305	0.0685995	0.036208	0.0667165	0.0684015	0.036109	0.0680295	0.05886	0.05658	0.067534	0.062503	0.081735	0.275539	0.208946	0.286939	0.284585
63	0.0815615	0.0625525	0.0681045	0.055861	0.0606445	0.0673855	0.0362575	0.0695915	0.069145	0.0365795	0.06632	0.0612145	0.0559355	0.0663445	0.0603715	0.0821315	0.275489	0.206543	0.285131	0.285453
64	0.0822305	0.062032	0.068823	0.0560595	0.0623295	0.066642	0.037051	0.068228	0.066493	0.0365055	0.068426	0.0616605	0.0535565	0.066171	0.0611155	0.0826765	0.274523	0.208624	0.285973	0.283717
65	0.0822055	0.061338	0.068451	0.0542505	0.061983	0.0648825	0.037125	0.0657495	0.0703095	0.038538	0.0672365	0.061908	0.05601	0.0683515	0.0611895	0.080471	0.272937	0.207782	0.288203	0.279454
66	0.0848575	0.0606195	0.0694675	0.055291	0.06285	0.0671375	0.0364315	0.0674105	0.0664685	0.036506	0.069219	0.0598015	0.054201	0.066394	0.0625525	0.080793	0.275143	0.209294	0.290013	0.281735
67	0.0813385	0.0630485	0.0680295	0.058736	0.061958	0.0664435	0.0359605	0.0678315	0.068451	0.0385375	0.0674845	0.058067	0.0571255	0.0666415	0.060818	0.079529	0.276729	0.208426	0.285303	0.280446
68	0.080669	0.06404	0.0670385	0.0539035	0.063321	0.06798	0.035415	0.066419	0.0702355	0.036481	0.067088	0.061611	0.057249	0.0662205	0.06166	0.080669	0.272491	0.206964	0.285031	0.281288
69	0.0828995	0.062032	0.068922	0.0566045	0.0621565	0.0702105	0.035688	0.067311	0.07026	0.0352915	0.067757	0.061685	0.0528625	0.0649565	0.060942	0.0804215	0.272788	0.208947	0.289838	0.282899
70	0.0848075	0.065155	0.0680545	0.055217	0.060917	0.069244	0.037001	0.0662705	0.067658	0.0367535	0.067336	0.058711	0.0566295	0.06684	0.059802	0.0796035	0.276257	0.210334	0.287856	0.281958
71	0.0828505	0.064362	0.0678315	0.0543	0.065006	0.070285	0.036803	0.065477	0.0684015	0.0369765	0.065452	0.0608425	0.0572985	0.065328	0.059653	0.0791325	0.273582	0.209516	0.284535	0.280222
72	0.0865425	0.060595	0.0667165	0.055366	0.064337	0.0690705	0.036679	0.065849	0.067534	0.036109	0.067683	0.059579	0.0550185	0.0674845	0.0628255	0.078612	0.275539	0.209541	0.288476	0.281016
73	0.0841635	0.06228	0.0681285	0.0581165	0.0628005	0.068352	0.0365305	0.065031	0.067088	0.0359605	0.0674845	0.0612635	0.054201	0.0668895	0.060297	0.0814125	0.277894	0.208327	0.286864	0.281685
