pos	AA.f	AC.f	AG.f	AT.f	CA.f	CC.f	CG.f	CT.f	GA.f	GC.f	GG.f	GT.f	TA.f	TC.f	TG.f	TT.f	AA.r	AC.r	AG.r	AT.r	CA.r	CC.r	CG.r	CT.r	GA.r	GC.r	GG.r	GT.r	TA.r	TC.r	TG.r	TT.r
109	0.081661	0.048362	0.073832	0.061048	0.073287	0.070115	0.018978	0.070215	0.061741	0.052822	0.066796	0.049304	0.051484	0.062485	0.075665	0.082206	0.082206	0.075665	0.062485	0.051484	0.049304	0.066796	0.052822	0.061741	0.070215	0.018978	0.070115	0.073287	0.061048	0.073832	0.048362	0.081661
110	0.085030	0.051088	0.071800	0.060255	0.070512	0.070165	0.017194	0.075913	0.061196	0.053912	0.069174	0.050989	0.053417	0.059561	0.067093	0.082702	0.082702	0.067093	0.059561	0.053417	0.050989	0.069174	0.053912	0.061196	0.075913	0.017194	0.070165	0.070512	0.060255	0.071800	0.051088	0.085030
111	0.081909	0.050196	0.075863	0.062187	0.074179	0.066052	0.020118	0.074377	0.058768	0.052921	0.065359	0.048214	0.049700	0.063426	0.075517	0.081215	0.081215	0.075517	0.063426	0.049700	0.048214	0.065359	0.052921	0.058768	0.074377	0.020118	0.066052	0.074179	0.062187	0.075863	0.050196	0.081909
112	0.077152	0.052426	0.078985	0.055993	0.072494	0.070512	0.019127	0.070462	0.062683	0.055646	0.068183	0.050344	0.052178	0.061147	0.071453	0.081215	0.081215	0.071453	0.061147	0.052178	0.050344	0.068183	0.055646	0.062683	0.070462	0.019127	0.070512	0.072494	0.055993	0.078985	0.052426	0.077152
113	0.078192	0.050245	0.076458	0.059611	0.074228	0.071007	0.019127	0.075368	0.060403	0.055250	0.069570	0.052525	0.046727	0.058074	0.069323	0.083891	0.083891	0.069323	0.058074	0.046727	0.052525	0.069570	0.055250	0.060403	0.075368	0.019127	0.071007	0.074228	0.059611	0.076458	0.050245	0.078192
114	0.078886	0.050245	0.070016	0.060403	0.073237	0.068034	0.018582	0.074724	0.057876	0.051930	0.071751	0.052921	0.054457	0.061444	0.072395	0.083098	0.083098	0.072395	0.061444	0.054457	0.052921	0.071751	0.051930	0.057876	0.074724	0.018582	0.068034	0.073237	0.060403	0.070016	0.050245	0.078886
115	0.079580	0.051831	0.073386	0.059660	0.073237	0.067291	0.019424	0.071701	0.059561	0.053714	0.069224	0.050245	0.051633	0.063129	0.072345	0.084039	0.084039	0.072345	0.063129	0.051633	0.050245	0.069224	0.053714	0.059561	0.071701	0.019424	0.067291	0.073237	0.059660	0.073386	0.051831	0.079580
116	0.082454	0.049155	0.072890	0.059511	0.071057	0.068629	0.018483	0.077796	0.061493	0.052673	0.073683	0.046529	0.052029	0.060998	0.069570	0.083048	0.083048	0.069570	0.060998	0.052029	0.046529	0.073683	0.052673	0.061493	0.077796	0.018483	0.068629	0.071057	0.059511	0.072890	0.049155	0.082454
117	0.080620	0.051534	0.074476	0.060403	0.071206	0.071007	0.017739	0.071503	0.063277	0.055597	0.065705	0.050047	0.052326	0.058174	0.074476	0.081909	0.081909	0.074476	0.058174	0.052326	0.050047	0.065705	0.055597	0.063277	0.071503	0.017739	0.071007	0.071206	0.060403	0.074476	0.051534	0.080620
118	0.083346	0.052971	0.071404	0.059710	0.072444	0.067539	0.017442	0.078886	0.058124	0.056191	0.066994	0.051088	0.049155	0.058421	0.072940	0.083346	0.083346	0.072940	0.058421	0.049155	0.051088	0.066994	0.056191	0.058124	0.078886	0.017442	0.067539	0.072444	0.059710	0.071404	0.052971	0.083346
119	0.081810	0.048115	0.073782	0.059363	0.076309	0.068381	0.018483	0.071949	0.058322	0.052079	0.069471	0.048907	0.052475	0.065606	0.071354	0.083593	0.083593	0.071354	0.065606	0.052475	0.048907	0.069471	0.052079	0.058322	0.071949	0.018483	0.068381	0.076309	0.059363	0.073782	0.048115	0.081810
120	0.078341	0.051286	0.075963	0.063327	0.072543	0.072593	0.018631	0.070413	0.059264	0.055250	0.067836	0.050741	0.054309	0.060255	0.067440	0.081810	0.081810	0.067440	0.060255	0.054309	0.050741	0.067836	0.055250	0.059264	0.070413	0.018631	0.072593	0.072543	0.063327	0.075963	0.051286	0.078341
121	0.082107	0.049552	0.074129	0.058669	0.074823	0.071503	0.019474	0.073584	0.056737	0.054457	0.069620	0.049056	0.050889	0.059363	0.071552	0.084485	0.084485	0.071552	0.059363	0.050889	0.049056	0.069620	0.054457	0.056737	0.073584	0.019474	0.071503	0.074823	0.058669	0.074129	0.049552	0.082107
122	0.082256	0.049106	0.072791	0.060403	0.070413	0.070264	0.019573	0.074625	0.058719	0.055696	0.070710	0.049651	0.050097	0.061444	0.070363	0.083891	0.083891	0.070363	0.061444	0.050097	0.049651	0.070710	0.055696	0.058719	0.074625	0.019573	0.070264	0.070413	0.060403	0.072791	0.049106	0.082256
123	0.080719	0.049155	0.070760	0.060849	0.074426	0.071751	0.017541	0.072791	0.060651	0.052673	0.068827	0.051286	0.053763	0.061939	0.073931	0.078936	0.078936	0.073931	0.061939	0.053763	0.051286	0.068827	0.052673	0.060651	0.072791	0.017541	0.071751	0.074426	0.060849	0.070760	0.049155	0.080719
124	0.083693	0.050741	0.076309	0.058818	0.072296	0.071404	0.019821	0.071998	0.059660	0.055200	0.066895	0.049304	0.051930	0.059561	0.071106	0.081265	0.081265	0.071106	0.059561	0.051930	0.049304	0.066895	0.055200	0.059660	0.071998	0.019821	0.071404	0.072296	0.058818	0.076309	0.050741	0.083693
125	0.080472	0.051286	0.074426	0.061394	0.072296	0.068629	0.018631	0.077350	0.060502	0.052574	0.069620	0.051435	0.048907	0.059462	0.070462	0.082553	0.082553	0.070462	0.059462	0.048907	0.051435	0.069620	0.052574	0.060502	0.077350	0.018631	0.068629	0.072296	0.061394	0.074426	0.051286	0.080472
126	0.078044	0.049750	0.073782	0.060602	0.072147	0.069917	0.017095	0.072791	0.062980	0.053863	0.066250	0.050047	0.053664	0.061444	0.076210	0.081413	0.081413	0.076210	0.061444	0.053664	0.050047	0.066250	0.053863	0.062980	0.072791	0.017095	0.069917	0.072147	0.060602	0.073782	0.049750	0.078044
127	0.081611	0.046975	0.077400	0.060849	0.073634	0.068232	0.017987	0.075120	0.061791	0.052178	0.068629	0.050741	0.052128	0.057678	0.071850	0.083197	0.083197	0.071850	0.057678	0.052128	0.050741	0.068629	0.052178	0.061791	0.075120	0.017987	0.068232	0.073634	0.060849	0.077400	0.046975	0.081611
128	0.083494	0.052326	0.073485	0.059858	0.072197	0.066647	0.018433	0.067787	0.061642	0.055498	0.068728	0.049998	0.048412	0.062485	0.073980	0.085030	0.085030	0.073980	0.062485	0.048412	0.049998	0.068728	0.055498	0.061642	0.067787	0.018433	0.066647	0.072197	0.059858	0.073485	0.052326	0.083494
129	0.082702	0.050642	0.075566	0.056836	0.075963	0.068629	0.019622	0.072742	0.061444	0.054011	0.067291	0.051880	0.050889	0.063129	0.067985	0.080670	0.080670	0.067985	0.063129	0.050889	0.051880	0.067291	0.054011	0.061444	0.072742	0.019622	0.068629	0.075963	0.056836	0.075566	0.050642	0.082702
130	0.085873	0.049452	0.073634	0.062039	0.074872	0.069917	0.019375	0.072246	0.056291	0.052872	0.069818	0.051484	0.051484	0.060403	0.072643	0.077598	0.077598	0.072643	0.060403	0.051484	0.051484	0.069818	0.052872	0.056291	0.072246	0.019375	0.069917	0.074872	0.062039	0.073634	0.049452	0.085873
131	0.080967	0.051930	0.077350	0.058273	0.072147	0.068579	0.018830	0.073089	0.060106	0.055200	0.068282	0.051880	0.050691	0.060354	0.073336	0.078985	0.078985	0.073336	0.060354	0.050691	0.051880	0.068282	0.055200	0.060106	0.073089	0.018830	0.068579	0.072147	0.058273	0.077350	0.051930	0.080967
132	0.081611	0.048214	0.075616	0.058471	0.074080	0.069719	0.018978	0.073287	0.063228	0.055696	0.069620	0.049254	0.052326	0.058223	0.070314	0.081364	0.081364	0.070314	0.058223	0.052326	0.049254	0.069620	0.055696	0.063228	0.073287	0.018978	0.069719	0.074080	0.058471	0.075616	0.048214	0.081611
133	0.088895	0.050047	0.072841	0.059462	0.071701	0.067341	0.019622	0.073188	0.062980	0.053714	0.063426	0.054408	0.050394	0.060156	0.070710	0.081116	0.081116	0.070710	0.060156	0.050394	0.054408	0.063426	0.053714	0.062980	0.073188	0.019622	0.067341	0.071701	0.059462	0.072841	0.050047	0.088895
134	0.087062	0.049750	0.075368	0.061791	0.072296	0.065755	0.019127	0.074080	0.059462	0.050741	0.068332	0.048065	0.054854	0.060255	0.072841	0.080224	0.080224	0.072841	0.060255	0.054854	0.048065	0.068332	0.050741	0.059462	0.074080	0.019127	0.065755	0.072296	0.061791	0.075368	0.049750	0.087062
135	0.085823	0.050691	0.074526	0.062633	0.071305	0.066796	0.019771	0.068629	0.061692	0.054110	0.069818	0.050047	0.050592	0.059660	0.071850	0.082057	0.082057	0.071850	0.059660	0.050592	0.050047	0.069818	0.054110	0.061692	0.068629	0.019771	0.066796	0.071305	0.062633	0.074526	0.050691	0.085823
136	0.085130	0.048115	0.077548	0.058619	0.072643	0.069967	0.018830	0.069818	0.058074	0.053615	0.070462	0.053813	0.049254	0.059462	0.074228	0.080422	0.080422	0.074228	0.059462	0.049254	0.053813	0.070462	0.053615	0.058074	0.069818	0.018830	0.069967	0.072643	0.058619	0.077548	0.048115	0.085130
137	0.083693	0.048461	0.074575	0.058372	0.071354	0.069273	0.017343	0.073188	0.063327	0.055250	0.069818	0.052673	0.051187	0.058570	0.072890	0.080026	0.080026	0.072890	0.058570	0.051187	0.052673	0.069818	0.055250	0.063327	0.073188	0.017343	0.069273	0.071354	0.058372	0.074575	0.048461	0.083693
138	0.084089	0.051534	0.073782	0.060156	0.071057	0.071206	0.018483	0.070809	0.058174	0.055448	0.071602	0.049403	0.048858	0.059759	0.072494	0.083148	0.083148	0.072494	0.059759	0.048858	0.049403	0.071602	0.055448	0.058174	0.070809	0.018483	0.071206	0.071057	0.060156	0.073782	0.051534	0.084089
139	0.083098	0.050344	0.068778	0.059957	0.073881	0.070413	0.019424	0.074228	0.060007	0.055795	0.068084	0.052475	0.050642	0.061048	0.071503	0.080323	0.080323	0.071503	0.061048	0.050642	0.052475	0.068084	0.055795	0.060007	0.074228	0.019424	0.070413	0.073881	0.059957	0.068778	0.050344	0.083098
140	0.082057	0.049651	0.075963	0.059957	0.071899	0.070958	0.017938	0.076805	0.059462	0.054011	0.065111	0.049205	0.054854	0.060007	0.072246	0.079877	0.079877	0.072246	0.060007	0.054854	0.049205	0.065111	0.054011	0.059462	0.076805	0.017938	0.070958	0.071899	0.059957	0.075963	0.049651	0.082057
141	0.084931	0.049304	0.073832	0.060205	0.074030	0.068629	0.017690	0.074278	0.060007	0.052029	0.071602	0.047619	0.051534	0.061543	0.074129	0.078638	0.078638	0.074129	0.061543	0.051534	0.047619	0.071602	0.052029	0.060007	0.074278	0.017690	0.068629	0.074030	0.060205	0.073832	0.049304	0.084931
142	0.081562	0.054556	0.075120	0.059264	0.074526	0.066548	0.018384	0.072048	0.061791	0.052574	0.072593	0.050295	0.049155	0.059660	0.071652	0.080274	0.080274	0.071652	0.059660	0.049155	0.050295	0.072593	0.052574	0.061791	0.072048	0.018384	0.066548	0.074526	0.059264	0.075120	0.054556	0.081562
143	0.082702	0.047470	0.077102	0.059759	0.074526	0.067985	0.017293	0.073535	0.061543	0.057728	0.065804	0.052673	0.050889	0.060701	0.072742	0.077548	0.077548	0.072742	0.060701	0.050889	0.052673	0.065804	0.057728	0.061543	0.073535	0.017293	0.067985	0.074526	0.059759	0.077102	0.047470	0.082702
144	0.083841	0.053763	0.071800	0.060255	0.075120	0.068480	0.018483	0.071800	0.060800	0.053912	0.069124	0.049106	0.050989	0.060205	0.072643	0.079679	0.079679	0.072643	0.060205	0.050989	0.049106	0.069124	0.053912	0.060800	0.071800	0.018483	0.068480	0.075120	0.060255	0.071800	0.053763	0.083841
145	0.081562	0.052227	0.074377	0.062584	0.076062	0.070958	0.019077	0.070264	0.060552	0.052525	0.068381	0.050592	0.050840	0.059363	0.071156	0.079481	0.079481	0.071156	0.059363	0.050840	0.050592	0.068381	0.052525	0.060552	0.070264	0.019077	0.070958	0.076062	0.062584	0.074377	0.052227	0.081562
146	0.081165	0.050146	0.076359	0.061345	0.073435	0.072494	0.018136	0.071007	0.059065	0.051732	0.070859	0.051335	0.051038	0.061196	0.073634	0.077053	0.077053	0.073634	0.061196	0.051038	0.051335	0.070859	0.051732	0.059065	0.071007	0.018136	0.072494	0.073435	0.061345	0.076359	0.050146	0.081165
147	0.083296	0.050691	0.072494	0.058223	0.075417	0.066696	0.019870	0.073584	0.063228	0.057827	0.068133	0.049799	0.052376	0.061246	0.071453	0.075665	0.075665	0.071453	0.061246	0.052376	0.049799	0.068133	0.057827	0.063228	0.073584	0.019870	0.066696	0.075417	0.058223	0.072494	0.050691	0.083296
148	0.085625	0.052376	0.075170	0.061147	0.072643	0.070611	0.019474	0.073733	0.065259	0.053565	0.067142	0.045984	0.050790	0.057876	0.071652	0.076954	0.076954	0.071652	0.057876	0.050790	0.045984	0.067142	0.053565	0.065259	0.073733	0.019474	0.070611	0.072643	0.061147	0.075170	0.052376	0.085625
149	0.085774	0.052822	0.074179	0.061543	0.071751	0.069570	0.018136	0.074972	0.059858	0.054358	0.069719	0.049502	0.051435	0.057579	0.070165	0.078638	0.078638	0.070165	0.057579	0.051435	0.049502	0.069719	0.054358	0.059858	0.074972	0.018136	0.069570	0.071751	0.061543	0.074179	0.052822	0.085774
150	0.085278	0.050691	0.073138	0.059710	0.072444	0.069224	0.019870	0.072791	0.060948	0.052326	0.068678	0.050245	0.049651	0.058570	0.073634	0.082801	0.082801	0.073634	0.058570	0.049651	0.050245	0.068678	0.052326	0.060948	0.072791	0.019870	0.069224	0.072444	0.059710	0.073138	0.050691	0.085278
151	0.084832	0.051980	0.071354	0.060156	0.072692	0.067935	0.018631	0.071552	0.059611	0.055944	0.070512	0.049254	0.051038	0.060255	0.072098	0.082156	0.082156	0.072098	0.060255	0.051038	0.049254	0.070512	0.055944	0.059611	0.071552	0.018631	0.067935	0.072692	0.060156	0.071354	0.051980	0.084832
152	0.082702	0.052574	0.073782	0.059115	0.072841	0.069224	0.019870	0.074179	0.058471	0.055200	0.066399	0.052525	0.051583	0.058124	0.069818	0.083593	0.083593	0.069818	0.058124	0.051583	0.052525	0.066399	0.055200	0.058471	0.074179	0.019870	0.069224	0.072841	0.059115	0.073782	0.052574	0.082702
153	0.083891	0.048065	0.075071	0.058570	0.075368	0.071156	0.018879	0.069719	0.059165	0.055746	0.066548	0.048412	0.048610	0.058421	0.076409	0.085972	0.085972	0.076409	0.058421	0.048610	0.048412	0.066548	0.055746	0.059165	0.069719	0.018879	0.071156	0.075368	0.058570	0.075071	0.048065	0.083891
154	0.083544	0.051633	0.072345	0.059511	0.074526	0.067341	0.018532	0.072989	0.058372	0.055696	0.070363	0.052475	0.051236	0.061147	0.069570	0.080719	0.080719	0.069570	0.061147	0.051236	0.052475	0.070363	0.055696	0.058372	0.072989	0.018532	0.067341	0.074526	0.059511	0.072345	0.051633	0.083544
155	0.085724	0.051236	0.074625	0.056092	0.070165	0.074377	0.019325	0.071949	0.059264	0.053664	0.067440	0.050443	0.050939	0.060354	0.073832	0.080571	0.080571	0.073832	0.060354	0.050939	0.050443	0.067440	0.053664	0.059264	0.071949	0.019325	0.074377	0.070165	0.056092	0.074625	0.051236	0.085724
156	0.084882	0.046578	0.072940	0.061692	0.073237	0.074823	0.018532	0.073039	0.060552	0.056588	0.069669	0.048412	0.049601	0.059165	0.070760	0.079530	0.079530	0.070760	0.059165	0.049601	0.048412	0.069669	0.056588	0.060552	0.073039	0.018532	0.074823	0.073237	0.061692	0.072940	0.046578	0.084882
157	0.082305	0.052475	0.076012	0.057480	0.073435	0.069669	0.020415	0.073634	0.059710	0.053714	0.069719	0.048759	0.050047	0.058471	0.073485	0.080670	0.080670	0.073485	0.058471	0.050047	0.048759	0.069719	0.053714	0.059710	0.073634	0.020415	0.069669	0.073435	0.057480	0.076012	0.052475	0.082305
158	0.079629	0.051435	0.070314	0.064120	0.074228	0.065656	0.018830	0.075616	0.062980	0.053367	0.071652	0.051633	0.049106	0.059908	0.073980	0.077548	0.077548	0.073980	0.059908	0.049106	0.051633	0.071652	0.053367	0.062980	0.075616	0.018830	0.065656	0.074228	0.064120	0.070314	0.051435	0.079629
159	0.081859	0.049601	0.074674	0.059809	0.073782	0.065953	0.020267	0.070363	0.061791	0.053268	0.070165	0.049552	0.050592	0.061593	0.074625	0.082107	0.082107	0.074625	0.061593	0.050592	0.049552	0.070165	0.053268	0.061791	0.070363	0.020267	0.065953	0.073782	0.059809	0.074674	0.049601	0.081859
160	0.082355	0.053218	0.073782	0.058669	0.070908	0.067985	0.018532	0.072989	0.060354	0.054457	0.071998	0.052921	0.050790	0.058966	0.071652	0.080422	0.080422	0.071652	0.058966	0.050790	0.052921	0.071998	0.054457	0.060354	0.072989	0.018532	0.067985	0.070908	0.058669	0.073782	0.053218	0.082355
161	0.082949	0.049552	0.073039	0.058867	0.072048	0.068976	0.020118	0.073485	0.063575	0.051236	0.071354	0.049799	0.051781	0.059462	0.070908	0.082850	0.082850	0.070908	0.059462	0.051781	0.049799	0.071354	0.051236	0.063575	0.073485	0.020118	0.068976	0.072048	0.058867	0.073039	0.049552	0.082949
162	0.082702	0.051137	0.072989	0.063525	0.073237	0.069521	0.017888	0.068579	0.056489	0.057529	0.070710	0.050691	0.050047	0.061196	0.072048	0.081711	0.081711	0.072048	0.061196	0.050047	0.050691	0.070710	0.057529	0.056489	0.068579	0.017888	0.069521	0.073237	0.063525	0.072989	0.051137	0.082702
163	0.080224	0.049502	0.071354	0.061394	0.076260	0.068976	0.020019	0.074129	0.060205	0.055498	0.070066	0.047867	0.052971	0.058471	0.073188	0.079877	0.079877	0.073188	0.058471	0.052971	0.047867	0.070066	0.055498	0.060205	0.074129	0.020019	0.068976	0.076260	0.061394	0.071354	0.049502	0.080224
164	0.084238	0.050543	0.073881	0.060998	0.074278	0.069967	0.016154	0.072048	0.059561	0.057430	0.069868	0.047768	0.052574	0.059759	0.070512	0.080422	0.080422	0.070512	0.059759	0.052574	0.047768	0.069868	0.057430	0.059561	0.072048	0.016154	0.069967	0.074278	0.060998	0.073881	0.050543	0.084238
165	0.082206	0.051038	0.076309	0.061097	0.073634	0.068431	0.018929	0.076706	0.061840	0.051187	0.067440	0.049948	0.049651	0.060106	0.071850	0.079629	0.079629	0.071850	0.060106	0.049651	0.049948	0.067440	0.051187	0.061840	0.076706	0.018929	0.068431	0.073634	0.061097	0.076309	0.051038	0.082206
166	0.082652	0.050196	0.076755	0.057728	0.072742	0.066597	0.020613	0.070809	0.061493	0.055696	0.068728	0.048610	0.051980	0.060156	0.072989	0.082256	0.082256	0.072989	0.060156	0.051980	0.048610	0.068728	0.055696	0.061493	0.070809	0.020613	0.066597	0.072742	0.057728	0.076755	0.050196	0.082652
167	0.083098	0.050790	0.074377	0.060602	0.071354	0.069075	0.019077	0.073138	0.061543	0.056984	0.070611	0.049948	0.049254	0.058917	0.070215	0.081017	0.081017	0.070215	0.058917	0.049254	0.049948	0.070611	0.056984	0.061543	0.073138	0.019077	0.069075	0.071354	0.060602	0.074377	0.050790	0.083098
168	0.082206	0.048808	0.073535	0.060701	0.076309	0.068232	0.019028	0.072197	0.062187	0.053070	0.070264	0.048759	0.048263	0.060304	0.072841	0.083296	0.083296	0.072841	0.060304	0.048263	0.048759	0.070264	0.053070	0.062187	0.072197	0.019028	0.068232	0.076309	0.060701	0.073535	0.048808	0.082206
169	0.082503	0.049205	0.075368	0.061890	0.074179	0.067241	0.018929	0.069967	0.062584	0.054953	0.069868	0.048263	0.050394	0.061791	0.071850	0.080918	0.080918	0.071850	0.061791	0.050394	0.048263	0.069868	0.054953	0.062584	0.069967	0.018929	0.067241	0.074179	0.061890	0.075368	0.049205	0.082503
170	0.088400	0.050394	0.072246	0.058619	0.072692	0.067341	0.020415	0.072742	0.061147	0.058421	0.066944	0.049502	0.054160	0.056538	0.071998	0.078341	0.078341	0.071998	0.056538	0.054160	0.049502	0.066944	0.058421	0.061147	0.072742	0.020415	0.067341	0.072692	0.058619	0.072246	0.050394	0.088400
171	0.087607	0.050443	0.075863	0.062485	0.071701	0.068877	0.020564	0.071552	0.063129	0.053615	0.067489	0.047371	0.050245	0.058124	0.070561	0.080274	0.080274	0.070561	0.058124	0.050245	0.047371	0.067489	0.053615	0.063129	0.071552	0.020564	0.068877	0.071701	0.062485	0.075863	0.050443	0.087607
