AA.f	AA.r	AC.f	AC.r	AG.f	AG.r	AT.f	AT.r	CA.f	CA.r	CC.f	CC.r	CG.f	CG.r	CT.f	CT.r	GA.f	GA.r	GC.f	GC.r	GG.f	GG.r	GT.f	GT.r	TA.f	TA.r	TC.f	TC.r	TG.f	TG.r	TT.f	TT.r
0.070429	0.069985	0.050264	0.070182	0.076212	0.062966	0.051648	0.040132	0.074037	0.051352	0.075817	0.078832	0.025602	0.064943	0.075174	0.062423	0.062423	0.075174	0.064943	0.025602	0.078832	0.075817	0.051352	0.074037	0.040132	0.051648	0.062966	0.076212	0.070182	0.050264	0.069985	0.070429
0.073197	0.070874	0.050660	0.072209	0.073840	0.061978	0.049325	0.043098	0.072308	0.049177	0.082637	0.077201	0.027529	0.062027	0.071517	0.062423	0.062423	0.071517	0.062027	0.027529	0.077201	0.082637	0.049177	0.072308	0.043098	0.049325	0.061978	0.073840	0.072209	0.050660	0.070874	0.073197
0.071319	0.068798	0.051500	0.073098	0.075916	0.059556	0.052291	0.039441	0.078387	0.049375	0.077448	0.081550	0.027084	0.061039	0.074383	0.058815	0.058815	0.074383	0.061039	0.027084	0.081550	0.077448	0.049375	0.078387	0.039441	0.052291	0.059556	0.075916	0.073098	0.051500	0.068798	0.071319
0.069639	0.072604	0.050314	0.070973	0.077497	0.061088	0.050512	0.040182	0.073889	0.051994	0.079227	0.082242	0.023378	0.062373	0.073049	0.061039	0.061039	0.073049	0.062373	0.023378	0.082242	0.079227	0.051994	0.073889	0.040182	0.050512	0.061088	0.077497	0.070973	0.050314	0.072604	0.069639
0.072159	0.070133	0.047843	0.080067	0.075520	0.059655	0.049227	0.038304	0.076608	0.048090	0.076904	0.079622	0.029309	0.063115	0.070182	0.063263	0.063263	0.070182	0.063115	0.029309	0.079622	0.076904	0.048090	0.076608	0.038304	0.049227	0.059655	0.075520	0.080067	0.047843	0.070133	0.072159
0.071467	0.072456	0.050017	0.070726	0.077398	0.056739	0.051451	0.037711	0.073988	0.051698	0.076014	0.084614	0.026047	0.064202	0.071467	0.064004	0.064004	0.071467	0.064202	0.026047	0.084614	0.076014	0.051698	0.073988	0.037711	0.051451	0.056739	0.077398	0.070726	0.050017	0.072456	0.071467
0.071764	0.068551	0.051599	0.074729	0.073098	0.062275	0.050709	0.041516	0.070825	0.051006	0.077547	0.077250	0.026047	0.065734	0.072555	0.064795	0.064795	0.072555	0.065734	0.026047	0.077250	0.077547	0.051006	0.070825	0.041516	0.050709	0.062275	0.073098	0.074729	0.051599	0.068551	0.071764
0.074087	0.067167	0.048485	0.072950	0.074482	0.060891	0.051846	0.041813	0.071715	0.049325	0.079326	0.080710	0.026047	0.060594	0.080067	0.060495	0.060495	0.080067	0.060594	0.026047	0.080710	0.079326	0.049325	0.071715	0.041813	0.051846	0.060891	0.074482	0.072950	0.048485	0.067167	0.074087
0.070182	0.070281	0.049968	0.074729	0.076855	0.060545	0.051105	0.042851	0.070825	0.049375	0.077843	0.080957	0.025602	0.061879	0.075026	0.061978	0.061978	0.075026	0.061879	0.025602	0.080957	0.077843	0.049375	0.070825	0.042851	0.051105	0.060545	0.076855	0.074729	0.049968	0.070281	0.070182
0.069738	0.069985	0.048584	0.073840	0.073494	0.062225	0.054021	0.039737	0.071813	0.052241	0.078288	0.081006	0.025997	0.064400	0.074136	0.060495	0.060495	0.074136	0.064400	0.025997	0.081006	0.078288	0.052241	0.071813	0.039737	0.054021	0.062225	0.073494	0.073840	0.048584	0.069985	0.069738
0.072654	0.070775	0.050017	0.076360	0.070182	0.063461	0.048930	0.039786	0.074977	0.051401	0.078782	0.077596	0.026541	0.062769	0.073197	0.062571	0.062571	0.073197	0.062769	0.026541	0.077596	0.078782	0.051401	0.074977	0.039786	0.048930	0.063461	0.070182	0.076360	0.050017	0.070775	0.072654
0.072209	0.070775	0.050166	0.075520	0.074828	0.058864	0.052785	0.039144	0.071023	0.049918	0.081155	0.080759	0.026096	0.062917	0.076756	0.057085	0.057085	0.076756	0.062917	0.026096	0.080759	0.081155	0.049918	0.071023	0.039144	0.052785	0.058864	0.074828	0.075520	0.050166	0.070775	0.072209
0.066920	0.070281	0.048881	0.075174	0.073889	0.064597	0.049770	0.040182	0.074927	0.051797	0.077744	0.080660	0.025849	0.062324	0.074581	0.062423	0.062423	0.074581	0.062324	0.025849	0.080660	0.077744	0.051797	0.074927	0.040182	0.049770	0.064597	0.073889	0.075174	0.048881	0.070281	0.066920
0.070627	0.070578	0.050759	0.073000	0.074037	0.061583	0.049029	0.041269	0.072604	0.047101	0.080957	0.083774	0.025948	0.062917	0.074037	0.061780	0.061780	0.074037	0.062917	0.025948	0.083774	0.080957	0.047101	0.072604	0.041269	0.049029	0.061583	0.074037	0.073000	0.050759	0.070578	0.070627
0.073148	0.065487	0.047101	0.073494	0.074285	0.060742	0.051747	0.041022	0.074037	0.051895	0.083774	0.079326	0.025453	0.064054	0.072950	0.061484	0.061484	0.072950	0.064054	0.025453	0.079326	0.083774	0.051895	0.074037	0.041022	0.051747	0.060742	0.074285	0.073494	0.047101	0.065487	0.073148
0.074136	0.070182	0.048436	0.071715	0.075718	0.059309	0.051401	0.040874	0.076163	0.048881	0.079721	0.078486	0.026442	0.062868	0.073346	0.062324	0.062324	0.073346	0.062868	0.026442	0.078486	0.079721	0.048881	0.076163	0.040874	0.051401	0.059309	0.075718	0.071715	0.048436	0.070182	0.074136
0.073543	0.070825	0.053329	0.073098	0.075372	0.061039	0.051253	0.038847	0.073346	0.052884	0.078486	0.079029	0.025799	0.061237	0.072703	0.059210	0.059210	0.072703	0.061237	0.025799	0.079029	0.078486	0.052884	0.073346	0.038847	0.051253	0.061039	0.075372	0.073098	0.053329	0.070825	0.073543
0.068947	0.069935	0.051698	0.072357	0.072703	0.064894	0.051599	0.040478	0.073000	0.048337	0.079672	0.081748	0.025256	0.061929	0.076163	0.061286	0.061286	0.076163	0.061929	0.025256	0.081748	0.079672	0.048337	0.073000	0.040478	0.051599	0.064894	0.072703	0.072357	0.051698	0.069935	0.068947
0.071863	0.070232	0.048831	0.074433	0.072851	0.060100	0.050166	0.041269	0.077448	0.049671	0.079128	0.078090	0.026837	0.064795	0.074779	0.059507	0.059507	0.074779	0.064795	0.026837	0.078090	0.079128	0.049671	0.077448	0.041269	0.050166	0.060100	0.072851	0.074433	0.048831	0.070232	0.071863
0.072308	0.070182	0.051253	0.074779	0.075224	0.062275	0.051302	0.037612	0.074383	0.051451	0.076756	0.076855	0.027529	0.061929	0.074186	0.061978	0.061978	0.074186	0.061929	0.027529	0.076855	0.076756	0.051451	0.074383	0.037612	0.051302	0.062275	0.075224	0.074779	0.051253	0.070182	0.072308
0.069787	0.069589	0.050363	0.073148	0.074383	0.062818	0.051747	0.041566	0.071220	0.048633	0.079573	0.081105	0.025701	0.063757	0.075718	0.060891	0.060891	0.075718	0.063757	0.025701	0.081105	0.079573	0.048633	0.071220	0.041566	0.051747	0.062818	0.074383	0.073148	0.050363	0.069589	0.069787
0.069441	0.068996	0.050017	0.075817	0.073148	0.060940	0.050858	0.039935	0.076113	0.049375	0.083033	0.078387	0.025157	0.062769	0.072209	0.063807	0.063807	0.072209	0.062769	0.025157	0.078387	0.083033	0.049375	0.076113	0.039935	0.050858	0.060940	0.073148	0.075817	0.050017	0.068996	0.069441
0.071270	0.068502	0.051401	0.074532	0.074087	0.059655	0.052538	0.038749	0.073939	0.048831	0.080364	0.080413	0.028024	0.062966	0.074433	0.060298	0.060298	0.074433	0.062966	0.028024	0.080413	0.080364	0.048831	0.073939	0.038749	0.052538	0.059655	0.074087	0.074532	0.051401	0.068502	0.071270
0.070380	0.069392	0.049918	0.074433	0.071863	0.061286	0.052093	0.039193	0.072308	0.050067	0.082835	0.079276	0.026294	0.064449	0.072950	0.063263	0.063263	0.072950	0.064449	0.026294	0.079276	0.082835	0.050067	0.072308	0.039193	0.052093	0.061286	0.071863	0.074433	0.049918	0.069392	0.070380
0.067958	0.070528	0.048337	0.072654	0.075224	0.058222	0.053625	0.043098	0.075174	0.048189	0.082341	0.080215	0.026195	0.061929	0.074779	0.061533	0.061533	0.074779	0.061929	0.026195	0.080215	0.082341	0.048189	0.075174	0.043098	0.053625	0.058222	0.075224	0.072654	0.048337	0.070528	0.067958
0.068551	0.069589	0.051203	0.074482	0.073346	0.061731	0.054663	0.041319	0.071418	0.050314	0.079276	0.080710	0.025948	0.062176	0.074186	0.061088	0.061088	0.074186	0.062176	0.025948	0.080710	0.079276	0.050314	0.071418	0.041319	0.054663	0.061731	0.073346	0.074482	0.051203	0.069589	0.068551
0.071220	0.072357	0.050264	0.070775	0.069540	0.061780	0.051352	0.043839	0.074631	0.051994	0.079672	0.077250	0.026689	0.062077	0.073395	0.063164	0.063164	0.073395	0.062077	0.026689	0.077250	0.079672	0.051994	0.074631	0.043839	0.051352	0.061780	0.069540	0.070775	0.050264	0.072357	0.071220
0.075372	0.070775	0.051352	0.076509	0.071220	0.060594	0.054910	0.041220	0.070924	0.050264	0.081649	0.074828	0.026244	0.059210	0.074977	0.059952	0.059952	0.074977	0.059210	0.026244	0.074828	0.081649	0.050264	0.070924	0.041220	0.054910	0.060594	0.071220	0.076509	0.051352	0.070775	0.075372
0.074136	0.073543	0.051055	0.074878	0.071220	0.060742	0.051055	0.041763	0.071319	0.049227	0.081698	0.078683	0.025107	0.062126	0.074680	0.058765	0.058765	0.074680	0.062126	0.025107	0.078683	0.081698	0.049227	0.071319	0.041763	0.051055	0.060742	0.071220	0.074878	0.051055	0.073543	0.074136
0.070281	0.074285	0.049671	0.076163	0.071962	0.057184	0.054070	0.040874	0.073346	0.051352	0.080364	0.078584	0.025602	0.059606	0.076311	0.060347	0.060347	0.076311	0.059606	0.025602	0.078584	0.080364	0.051352	0.073346	0.040874	0.054070	0.057184	0.071962	0.076163	0.049671	0.074285	0.070281
0.070677	0.076014	0.049968	0.076163	0.074680	0.060495	0.049523	0.043345	0.069787	0.051698	0.078436	0.075718	0.022982	0.063807	0.075619	0.061088	0.061088	0.075619	0.063807	0.022982	0.075718	0.078436	0.051698	0.069787	0.043345	0.049523	0.060495	0.074680	0.076163	0.049968	0.076014	0.070677
0.071369	0.072258	0.049572	0.072950	0.072456	0.062719	0.051500	0.044927	0.069144	0.050759	0.084614	0.079474	0.027134	0.059358	0.071813	0.059952	0.059952	0.071813	0.059358	0.027134	0.079474	0.084614	0.050759	0.069144	0.044927	0.051500	0.062719	0.072456	0.072950	0.049572	0.072258	0.071369
0.073889	0.072802	0.050858	0.073098	0.070084	0.059803	0.050561	0.040627	0.071517	0.051648	0.082736	0.074977	0.025799	0.063708	0.076212	0.061681	0.061681	0.076212	0.063708	0.025799	0.074977	0.082736	0.051648	0.071517	0.040627	0.050561	0.059803	0.070084	0.073098	0.050858	0.072802	0.073889
0.069886	0.071220	0.050462	0.075619	0.074186	0.060100	0.053180	0.044284	0.072654	0.050215	0.082934	0.073049	0.024910	0.059161	0.076608	0.061533	0.061533	0.076608	0.059161	0.024910	0.073049	0.082934	0.050215	0.072654	0.044284	0.053180	0.060100	0.074186	0.075619	0.050462	0.071220	0.069886
0.069441	0.074433	0.049820	0.074631	0.075668	0.059457	0.053428	0.042703	0.073148	0.050215	0.079771	0.075718	0.024762	0.062176	0.074977	0.059655	0.059655	0.074977	0.062176	0.024762	0.075718	0.079771	0.050215	0.073148	0.042703	0.053428	0.059457	0.075668	0.074631	0.049820	0.074433	0.069441
0.071912	0.076113	0.050956	0.072752	0.071962	0.061039	0.050116	0.043147	0.069194	0.049572	0.081352	0.076163	0.027233	0.062868	0.073444	0.062176	0.062176	0.073444	0.062868	0.027233	0.076163	0.081352	0.049572	0.069194	0.043147	0.050116	0.061039	0.071962	0.072752	0.050956	0.076113	0.071912
0.069490	0.074828	0.050017	0.071715	0.073543	0.060298	0.053378	0.042406	0.075125	0.050660	0.079276	0.075125	0.025453	0.062126	0.076360	0.060199	0.060199	0.076360	0.062126	0.025453	0.075125	0.079276	0.050660	0.075125	0.042406	0.053378	0.060298	0.073543	0.071715	0.050017	0.074828	0.069490
0.069293	0.076262	0.051747	0.071220	0.072209	0.064696	0.053971	0.043048	0.072308	0.048535	0.079672	0.074186	0.025750	0.063510	0.073988	0.059606	0.059606	0.073988	0.063510	0.025750	0.074186	0.079672	0.048535	0.072308	0.043048	0.053971	0.064696	0.072209	0.071220	0.051747	0.076262	0.069293
0.069787	0.078436	0.049622	0.069293	0.071220	0.062522	0.053625	0.042505	0.075026	0.051648	0.081204	0.070924	0.025997	0.061830	0.077398	0.058963	0.058963	0.077398	0.061830	0.025997	0.070924	0.081204	0.051648	0.075026	0.042505	0.053625	0.062522	0.071220	0.069293	0.049622	0.078436	0.069787
0.070133	0.077349	0.052143	0.076904	0.071517	0.063214	0.052489	0.043642	0.073593	0.047596	0.080265	0.072456	0.025799	0.059655	0.075520	0.057727	0.057727	0.075520	0.059655	0.025799	0.072456	0.080265	0.047596	0.073593	0.043642	0.052489	0.063214	0.071517	0.076904	0.052143	0.077349	0.070133
0.071863	0.074977	0.048436	0.073000	0.071665	0.061929	0.053131	0.043048	0.071863	0.052340	0.083527	0.073247	0.025404	0.058518	0.074482	0.062571	0.062571	0.074482	0.058518	0.025404	0.073247	0.083527	0.052340	0.071863	0.043048	0.053131	0.061929	0.071665	0.073000	0.048436	0.074977	0.071863
0.071566	0.077052	0.048831	0.070331	0.071566	0.061929	0.057382	0.045619	0.074235	0.049424	0.082736	0.076657	0.023180	0.058617	0.072258	0.058617	0.058617	0.072258	0.058617	0.023180	0.076657	0.082736	0.049424	0.074235	0.045619	0.057382	0.061929	0.071566	0.070331	0.048831	0.077052	0.071566
0.069490	0.079820	0.050314	0.072011	0.075125	0.061286	0.055108	0.042999	0.070578	0.048436	0.082440	0.075075	0.025503	0.061533	0.073593	0.056690	0.056690	0.073593	0.061533	0.025503	0.075075	0.082440	0.048436	0.070578	0.042999	0.055108	0.061286	0.075125	0.072011	0.050314	0.079820	0.069490
0.072357	0.074779	0.048979	0.072802	0.069441	0.064202	0.048979	0.045174	0.075174	0.050610	0.081451	0.072752	0.022686	0.064054	0.076262	0.060298	0.060298	0.076262	0.064054	0.022686	0.072752	0.081451	0.050610	0.075174	0.045174	0.048979	0.064202	0.069441	0.072802	0.048979	0.074779	0.072357
0.071764	0.071962	0.052834	0.070331	0.075125	0.064103	0.053279	0.044235	0.071616	0.047546	0.084812	0.070726	0.025602	0.059210	0.076657	0.060199	0.060199	0.076657	0.059210	0.025602	0.070726	0.084812	0.047546	0.071616	0.044235	0.053279	0.064103	0.075125	0.070331	0.052834	0.071962	0.071764
0.073247	0.074532	0.049375	0.069046	0.071566	0.061484	0.053625	0.044383	0.075174	0.047151	0.085059	0.075224	0.024168	0.059358	0.076558	0.060050	0.060050	0.076558	0.059358	0.024168	0.075224	0.085059	0.047151	0.075174	0.044383	0.053625	0.061484	0.071566	0.069046	0.049375	0.074532	0.073247
0.074235	0.074878	0.051006	0.070331	0.073642	0.058716	0.053971	0.047941	0.071616	0.051401	0.084318	0.070825	0.023674	0.060050	0.075668	0.057727	0.057727	0.075668	0.060050	0.023674	0.070825	0.084318	0.051401	0.071616	0.047941	0.053971	0.058716	0.073642	0.070331	0.051006	0.074878	0.074235
0.074037	0.075767	0.051549	0.069392	0.069836	0.062769	0.056096	0.047991	0.070825	0.048584	0.077991	0.073444	0.023378	0.060347	0.081896	0.056096	0.056096	0.081896	0.060347	0.023378	0.073444	0.077991	0.048584	0.070825	0.047991	0.056096	0.062769	0.069836	0.069392	0.051549	0.075767	0.074037
0.072604	0.076509	0.050709	0.072406	0.069935	0.066228	0.055701	0.047200	0.068897	0.050067	0.084911	0.068502	0.023427	0.060248	0.075421	0.057233	0.057233	0.075421	0.060248	0.023427	0.068502	0.084911	0.050067	0.068897	0.047200	0.055701	0.066228	0.069935	0.072406	0.050709	0.076509	0.072604
0.071270	0.076064	0.049474	0.073889	0.071517	0.060841	0.053675	0.046904	0.075075	0.049325	0.084911	0.069342	0.023625	0.060644	0.078486	0.054960	0.054960	0.078486	0.060644	0.023625	0.069342	0.084911	0.049325	0.075075	0.046904	0.053675	0.060841	0.071517	0.073889	0.049474	0.076064	0.071270
0.069836	0.077893	0.050462	0.071121	0.070726	0.061830	0.057184	0.046706	0.068403	0.050808	0.085306	0.068551	0.022785	0.060248	0.079375	0.058765	0.058765	0.079375	0.060248	0.022785	0.068551	0.085306	0.050808	0.068403	0.046706	0.057184	0.061830	0.070726	0.071121	0.050462	0.077893	0.069836
0.073000	0.078584	0.048238	0.075668	0.068848	0.063411	0.053625	0.047596	0.073049	0.050017	0.084565	0.068354	0.024267	0.058321	0.075965	0.056492	0.056492	0.075965	0.058321	0.024267	0.068354	0.084565	0.050017	0.073049	0.047596	0.053625	0.063411	0.068848	0.075668	0.048238	0.078584	0.073000
0.074977	0.077398	0.050363	0.070429	0.068502	0.061533	0.056294	0.048831	0.074828	0.048090	0.081550	0.069935	0.022982	0.060792	0.075174	0.058321	0.058321	0.075174	0.060792	0.022982	0.069935	0.081550	0.048090	0.074828	0.048831	0.056294	0.061533	0.068502	0.070429	0.050363	0.077398	0.074977
0.073889	0.077102	0.052933	0.071863	0.072406	0.060149	0.057727	0.047843	0.074087	0.047250	0.080858	0.066278	0.022241	0.059161	0.077052	0.059161	0.059161	0.077052	0.059161	0.022241	0.066278	0.080858	0.047250	0.074087	0.047843	0.057727	0.060149	0.072406	0.071863	0.052933	0.077102	0.073889
0.074878	0.082192	0.053279	0.067563	0.073939	0.062077	0.052884	0.047299	0.069639	0.049869	0.085800	0.068848	0.021203	0.056739	0.076459	0.057332	0.057332	0.076459	0.056739	0.021203	0.068848	0.085800	0.049869	0.069639	0.047299	0.052884	0.062077	0.073939	0.067563	0.053279	0.082192	0.074878
0.073642	0.079870	0.051846	0.070825	0.068205	0.061632	0.055454	0.049078	0.070232	0.048535	0.084515	0.067958	0.024514	0.056541	0.078634	0.058518	0.058518	0.078634	0.056541	0.024514	0.067958	0.084515	0.048535	0.070232	0.049078	0.055454	0.061632	0.068205	0.070825	0.051846	0.079870	0.073642
0.073988	0.081204	0.050314	0.068601	0.070479	0.064943	0.056690	0.047744	0.070133	0.048535	0.083132	0.068255	0.023131	0.057480	0.078140	0.057233	0.057233	0.078140	0.057480	0.023131	0.068255	0.083132	0.048535	0.070133	0.047744	0.056690	0.064943	0.070479	0.068601	0.050314	0.081204	0.073988
0.077547	0.078387	0.048782	0.071023	0.068354	0.063955	0.054416	0.051203	0.073494	0.048930	0.084565	0.069046	0.022785	0.057629	0.075026	0.054861	0.054861	0.075026	0.057629	0.022785	0.069046	0.084565	0.048930	0.073494	0.051203	0.054416	0.063955	0.068354	0.071023	0.048782	0.078387	0.077547
0.076163	0.079079	0.051154	0.070182	0.070281	0.059655	0.059507	0.047843	0.069589	0.050462	0.082242	0.067662	0.023526	0.057629	0.079573	0.055454	0.055454	0.079573	0.057629	0.023526	0.067662	0.082242	0.050462	0.069589	0.047843	0.059507	0.059655	0.070281	0.070182	0.051154	0.079079	0.076163
0.073098	0.080314	0.050709	0.076706	0.069441	0.063214	0.055800	0.048386	0.070973	0.047793	0.078486	0.066920	0.023773	0.059408	0.077448	0.057530	0.057530	0.077448	0.059408	0.023773	0.066920	0.078486	0.047793	0.070973	0.048386	0.055800	0.063214	0.069441	0.076706	0.050709	0.080314	0.073098
0.074977	0.076706	0.050017	0.071616	0.069985	0.061780	0.055009	0.051253	0.070726	0.050709	0.081599	0.068551	0.023131	0.058963	0.076360	0.058617	0.058617	0.076360	0.058963	0.023131	0.068551	0.081599	0.050709	0.070726	0.051253	0.055009	0.061780	0.069985	0.071616	0.050017	0.076706	0.074977
0.075866	0.077151	0.051648	0.071369	0.072209	0.061533	0.055849	0.048732	0.069688	0.046854	0.083626	0.071616	0.022735	0.056690	0.076311	0.058123	0.058123	0.076311	0.056690	0.022735	0.071616	0.083626	0.046854	0.069688	0.048732	0.055849	0.061533	0.072209	0.071369	0.051648	0.077151	0.075866
0.074631	0.077991	0.049276	0.068057	0.070726	0.059655	0.057777	0.050462	0.071764	0.049869	0.080561	0.070479	0.022933	0.059853	0.078239	0.057727	0.057727	0.078239	0.059853	0.022933	0.070479	0.080561	0.049869	0.071764	0.050462	0.057777	0.059655	0.070726	0.068057	0.049276	0.077991	0.074631
0.076311	0.079573	0.050264	0.073000	0.072406	0.060792	0.055602	0.050512	0.069688	0.050314	0.082835	0.068650	0.024267	0.057826	0.072555	0.055405	0.055405	0.072555	0.057826	0.024267	0.068650	0.082835	0.050314	0.069688	0.050512	0.055602	0.060792	0.072406	0.073000	0.050264	0.079573	0.076311
0.079178	0.079771	0.049474	0.068403	0.066970	0.061533	0.056294	0.048337	0.071270	0.050956	0.080759	0.069886	0.022043	0.059260	0.077645	0.058222	0.058222	0.077645	0.059260	0.022043	0.069886	0.080759	0.050956	0.071270	0.048337	0.056294	0.061533	0.066970	0.068403	0.049474	0.079771	0.079178
0.077398	0.082884	0.052637	0.069144	0.069836	0.060989	0.057134	0.051648	0.073988	0.047002	0.077349	0.067464	0.022290	0.057629	0.077398	0.055207	0.055207	0.077398	0.057629	0.022290	0.067464	0.077349	0.047002	0.073988	0.051648	0.057134	0.060989	0.069836	0.069144	0.052637	0.082884	0.077398
0.077645	0.078486	0.049474	0.070429	0.073247	0.062620	0.057876	0.052884	0.073000	0.050116	0.079968	0.065586	0.021747	0.056344	0.073889	0.056690	0.056690	0.073889	0.056344	0.021747	0.065586	0.079968	0.050116	0.073000	0.052884	0.057876	0.062620	0.073247	0.070429	0.049474	0.078486	0.077645
0.077991	0.078387	0.051846	0.070726	0.074037	0.061138	0.056344	0.050116	0.071319	0.048139	0.080413	0.066723	0.023427	0.056344	0.073247	0.059803	0.059803	0.073247	0.056344	0.023427	0.066723	0.080413	0.048139	0.071319	0.050116	0.056344	0.061138	0.074037	0.070726	0.051846	0.078387	0.077991
0.079128	0.078436	0.049128	0.068798	0.070924	0.060100	0.060050	0.048782	0.072703	0.048485	0.078041	0.071121	0.023032	0.057925	0.075965	0.057382	0.057382	0.075965	0.057925	0.023032	0.071121	0.078041	0.048485	0.072703	0.048782	0.060050	0.060100	0.070924	0.068798	0.049128	0.078436	0.079128
0.083280	0.079721	0.046212	0.072456	0.070479	0.061138	0.058024	0.049622	0.071319	0.048535	0.076855	0.068798	0.021845	0.059457	0.075174	0.057085	0.057085	0.075174	0.059457	0.021845	0.068798	0.076855	0.048535	0.071319	0.049622	0.058024	0.061138	0.070479	0.072456	0.046212	0.079721	0.083280
0.082934	0.080957	0.050017	0.071220	0.073197	0.059408	0.055157	0.049869	0.071517	0.050413	0.079425	0.070331	0.022142	0.055207	0.070578	0.057629	0.057629	0.070578	0.055207	0.022142	0.070331	0.079425	0.050413	0.071517	0.049869	0.055157	0.059408	0.073197	0.071220	0.050017	0.080957	0.082934
0.082884	0.078782	0.049770	0.071121	0.074087	0.058716	0.055207	0.048485	0.070825	0.047843	0.076608	0.070578	0.022093	0.058370	0.074532	0.060100	0.060100	0.074532	0.058370	0.022093	0.070578	0.076608	0.047843	0.070825	0.048485	0.055207	0.058716	0.074087	0.071121	0.049770	0.078782	0.082884
0.085257	0.079573	0.050956	0.068205	0.071813	0.058469	0.054268	0.050116	0.069392	0.049474	0.077843	0.070627	0.024267	0.057530	0.071962	0.060248	0.060248	0.071962	0.057530	0.024267	0.070627	0.077843	0.049474	0.069392	0.050116	0.054268	0.058469	0.071813	0.068205	0.050956	0.079573	0.085257
0.083329	0.078041	0.052933	0.068601	0.070528	0.060545	0.058222	0.048090	0.071764	0.048782	0.077893	0.069342	0.022982	0.059655	0.072159	0.057134	0.057134	0.072159	0.059655	0.022982	0.069342	0.077893	0.048782	0.071764	0.048090	0.058222	0.060545	0.070528	0.068601	0.052933	0.078041	0.083329
0.082538	0.077299	0.050512	0.067662	0.071962	0.060199	0.055306	0.052044	0.073296	0.048139	0.076756	0.068601	0.022389	0.056195	0.078584	0.058518	0.058518	0.078584	0.056195	0.022389	0.068601	0.076756	0.048139	0.073296	0.052044	0.055306	0.060199	0.071962	0.067662	0.050512	0.077299	0.082538
0.082934	0.081352	0.055652	0.067019	0.070479	0.060100	0.057332	0.050858	0.070973	0.050660	0.074878	0.065438	0.023476	0.056492	0.074334	0.058024	0.058024	0.074334	0.056492	0.023476	0.065438	0.074878	0.050660	0.070973	0.050858	0.057332	0.060100	0.070479	0.067019	0.055652	0.081352	0.082934
0.084664	0.079968	0.050709	0.072060	0.073395	0.060989	0.054021	0.050660	0.072950	0.045075	0.074828	0.068156	0.023971	0.055899	0.075372	0.057283	0.057283	0.075372	0.055899	0.023971	0.068156	0.074828	0.045075	0.072950	0.050660	0.054021	0.060989	0.073395	0.072060	0.050709	0.079968	0.084664
0.083181	0.076509	0.051747	0.067662	0.075421	0.059507	0.055207	0.050759	0.069639	0.048732	0.076608	0.069540	0.022636	0.060248	0.073543	0.059062	0.059062	0.073543	0.060248	0.022636	0.069540	0.076608	0.048732	0.069639	0.050759	0.055207	0.059507	0.075421	0.067662	0.051747	0.076509	0.083181
0.082242	0.076608	0.051253	0.066426	0.073494	0.061237	0.055652	0.049721	0.075520	0.048189	0.077201	0.070578	0.022686	0.056294	0.072703	0.060199	0.060199	0.072703	0.056294	0.022686	0.070578	0.077201	0.048189	0.075520	0.049721	0.055652	0.061237	0.073494	0.066426	0.051253	0.076608	0.082242
0.082637	0.076262	0.052241	0.068304	0.074037	0.060446	0.058765	0.048139	0.075619	0.046162	0.077201	0.070182	0.021401	0.058518	0.071764	0.058321	0.058321	0.071764	0.058518	0.021401	0.070182	0.077201	0.046162	0.075619	0.048139	0.058765	0.060446	0.074037	0.068304	0.052241	0.076262	0.082637
0.083280	0.079128	0.049227	0.066179	0.075125	0.059457	0.057085	0.048189	0.075471	0.048040	0.077448	0.068798	0.023378	0.056887	0.072110	0.060199	0.060199	0.072110	0.056887	0.023378	0.068798	0.077448	0.048040	0.075471	0.048189	0.057085	0.059457	0.075125	0.066179	0.049227	0.079128	0.083280
0.083774	0.079672	0.050413	0.068798	0.073840	0.060545	0.059111	0.047348	0.068798	0.046755	0.076163	0.067810	0.023279	0.059111	0.074779	0.059803	0.059803	0.074779	0.059111	0.023279	0.067810	0.076163	0.046755	0.068798	0.047348	0.059111	0.060545	0.073840	0.068798	0.050413	0.079672	0.083774
0.080067	0.080561	0.052340	0.069243	0.072110	0.059704	0.055207	0.050808	0.073098	0.048337	0.075767	0.068354	0.022488	0.056294	0.074878	0.060742	0.060742	0.074878	0.056294	0.022488	0.068354	0.075767	0.048337	0.073098	0.050808	0.055207	0.059704	0.072110	0.069243	0.052340	0.080561	0.080067
0.083428	0.077794	0.052637	0.069194	0.070677	0.060693	0.057975	0.051302	0.074186	0.049869	0.072802	0.069985	0.024020	0.052785	0.073098	0.059556	0.059556	0.073098	0.052785	0.024020	0.069985	0.072802	0.049869	0.074186	0.051302	0.057975	0.060693	0.070677	0.069194	0.052637	0.077794	0.083428
0.082736	0.076608	0.051797	0.070084	0.075718	0.059408	0.058222	0.052637	0.072654	0.050017	0.072011	0.067316	0.022439	0.058617	0.071813	0.057925	0.057925	0.071813	0.058617	0.022439	0.067316	0.072011	0.050017	0.072654	0.052637	0.058222	0.059408	0.075718	0.070084	0.051797	0.076608	0.082736
0.084071	0.078090	0.050166	0.069144	0.072308	0.059853	0.059408	0.049572	0.075619	0.052291	0.069787	0.066822	0.023229	0.056344	0.073197	0.060100	0.060100	0.073197	0.056344	0.023229	0.066822	0.069787	0.052291	0.075619	0.049572	0.059408	0.059853	0.072308	0.069144	0.050166	0.078090	0.084071
