pos	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	TA	TC	TG	TT	WW	SS	RR	YY
52	0.0825775	0.061165	0.0694675	0.05715	0.064089	0.0665675	0.0334075	0.0667655	0.067038	0.035118	0.067336	0.0619085	0.0570755	0.068575	0.06057	0.0811895	0.277992	0.202429	0.286419	0.283098
53	0.081933	0.0639405	0.069988	0.0554155	0.063519	0.0682035	0.032119	0.0689465	0.069368	0.031698	0.0666665	0.0618585	0.0536805	0.068575	0.061859	0.0822305	0.273259	0.198687	0.287956	0.287955
54	0.082726	0.0631475	0.068848	0.0555145	0.063197	0.065849	0.0344485	0.0679305	0.0672615	0.0327135	0.0653035	0.0642375	0.0546965	0.068253	0.064114	0.0817595	0.274697	0.198315	0.284139	0.283792
55	0.0800495	0.063197	0.0658485	0.056332	0.062057	0.063544	0.032466	0.068352	0.0694175	0.03316	0.068302	0.065824	0.057348	0.068302	0.065774	0.0800245	0.273754	0.197472	0.283617	0.280223
56	0.081809	0.0606695	0.0684015	0.05601	0.063668	0.0668895	0.033928	0.0656505	0.0677075	0.0325895	0.0689965	0.064114	0.0575465	0.0673355	0.0631475	0.0815365	0.276902	0.202404	0.286915	0.281412
57	0.0821065	0.064511	0.072317	0.0575465	0.063767	0.065254	0.0321685	0.0691695	0.0684015	0.032144	0.065353	0.0622055	0.057125	0.0683025	0.060496	0.079133	0.275911	0.194919	0.288178	0.281859
58	0.083073	0.0644365	0.068426	0.05658	0.062478	0.066394	0.031871	0.067683	0.070285	0.0335065	0.0649565	0.0632715	0.0563325	0.0672615	0.0643865	0.079058	0.275043	0.196728	0.28674	0.280396
59	0.0823545	0.06057	0.0696405	0.056729	0.061462	0.0662205	0.0342995	0.06746	0.0696155	0.031772	0.069244	0.0628995	0.055118	0.07145	0.0614375	0.0797275	0.273929	0.201536	0.290855	0.284858
60	0.082429	0.061685	0.067088	0.055068	0.0628995	0.066369	0.033581	0.0684515	0.0718215	0.033383	0.068798	0.063792	0.0555885	0.068699	0.0601485	0.0801985	0.273284	0.202131	0.290137	0.283718
61	0.0828255	0.0638165	0.067113	0.0562085	0.061958	0.0688725	0.0343745	0.068476	0.06684	0.031896	0.0673605	0.063296	0.0544985	0.0677325	0.065155	0.079579	0.273112	0.202504	0.284139	0.28466
62	0.079182	0.064064	0.068104	0.0552165	0.063197	0.067906	0.0338785	0.067633	0.067757	0.0332095	0.0673605	0.0609915	0.0572495	0.0677325	0.065328	0.0811895	0.272838	0.202354	0.282403	0.284461
63	0.0815615	0.062429	0.067782	0.056803	0.0645105	0.0651795	0.0349445	0.068203	0.070384	0.033234	0.064213	0.063792	0.056654	0.068674	0.06228	0.0793555	0.274374	0.197571	0.28394	0.281412
64	0.082305	0.064709	0.0710285	0.0583395	0.0626765	0.0645105	0.0336305	0.066939	0.06798	0.0338785	0.0658735	0.060942	0.055911	0.067856	0.0621065	0.0813135	0.277869	0.197893	0.287187	0.280619
65	0.0827265	0.065502	0.068129	0.055762	0.062255	0.0663695	0.0319455	0.068451	0.0693925	0.0349935	0.067063	0.062032	0.055663	0.0645105	0.0629245	0.08228	0.276431	0.200371	0.287311	0.281611
66	0.0806195	0.0635935	0.068897	0.0548205	0.06632	0.0662205	0.032912	0.0672615	0.070384	0.0334325	0.063197	0.063222	0.0568525	0.067485	0.063544	0.0812395	0.273532	0.195762	0.283098	0.282207
67	0.080198	0.0654525	0.0666665	0.056753	0.0644365	0.0661465	0.03311	0.0691945	0.0703345	0.033482	0.0645605	0.0617595	0.055688	0.0701115	0.062999	0.079108	0.271747	0.197299	0.281759	0.28456
68	0.0800495	0.0643865	0.0696655	0.0578195	0.0651055	0.067286	0.033482	0.0695415	0.0675095	0.031995	0.0655265	0.062404	0.0558615	0.06798	0.061462	0.079926	0.273656	0.19829	0.282751	0.284733
69	0.0823295	0.063048	0.070062	0.05601	0.0634945	0.0661465	0.03373	0.067237	0.0708055	0.031772	0.064436	0.0614375	0.0566295	0.0665675	0.063445	0.08285	0.277819	0.196084	0.287633	0.282801
70	0.080644	0.0637175	0.069418	0.055192	0.061512	0.065353	0.0345475	0.0661215	0.0718465	0.033011	0.066716	0.064089	0.0554645	0.0676825	0.062677	0.082007	0.273307	0.199628	0.288624	0.281164
71	0.0824535	0.0627265	0.0698145	0.055093	0.063742	0.0654025	0.034746	0.068104	0.0691695	0.0335315	0.0655765	0.06575	0.0546965	0.068352	0.062751	0.0780915	0.270335	0.199257	0.287014	0.27995
72	0.081512	0.0643865	0.0706565	0.0564315	0.0631475	0.06627	0.0339035	0.065849	0.0711525	0.032689	0.06575	0.0608675	0.0542005	0.068451	0.0640645	0.0806695	0.272813	0.198612	0.289071	0.281239
73	0.081363	0.06171	0.0681785	0.056382	0.062652	0.0670135	0.032243	0.066196	0.0700125	0.034374	0.0690455	0.0639405	0.055341	0.0680795	0.0607435	0.082726	0.275812	0.202676	0.2886	0.284015
