pos	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	TA	TC	TG	TT	WW	SS	RR	YY
52	0.079707	0.061319	0.0658395	0.055726	0.059378	0.0751355	0.042088	0.0661715	0.0647155	0.0412965	0.07654	0.0568495	0.052431	0.06635	0.058893	0.077536	0.2654	0.23506	0.286802	0.285193
53	0.081188	0.059225	0.0634645	0.0524055	0.060936	0.074063	0.04311	0.066273	0.0654305	0.04454	0.0732965	0.0580755	0.054423	0.0662735	0.0595315	0.0777405	0.265757	0.235009	0.28338	0.28435
54	0.079094	0.060476	0.067678	0.0541425	0.062187	0.074114	0.0412455	0.0654305	0.067831	0.042573	0.0722495	0.0603485	0.052712	0.064613	0.0591995	0.0760805	0.262029	0.230182	0.286853	0.280238
55	0.0800385	0.0627235	0.068674	0.052406	0.060195	0.0716875	0.0420115	0.066146	0.0661715	0.0428795	0.0738585	0.056543	0.0519205	0.0654565	0.0600165	0.079247	0.263612	0.230437	0.288743	0.282537
56	0.0814435	0.060425	0.0655075	0.0526615	0.0620335	0.0720965	0.043416	0.066529	0.065737	0.042982	0.0744205	0.0596845	0.053223	0.0666565	0.0569005	0.0762595	0.263587	0.232915	0.287108	0.281542
57	0.0810605	0.0611145	0.06681	0.0514095	0.0626725	0.0746505	0.042471	0.063209	0.068853	0.041986	0.0723515	0.060961	0.0502095	0.066018	0.059225	0.076974	0.259653	0.231459	0.289075	0.280851
58	0.0791705	0.0622895	0.0693895	0.0530955	0.060093	0.0722495	0.0416285	0.0657885	0.067933	0.042573	0.0742415	0.0572325	0.051359	0.066299	0.060272	0.076361	0.259986	0.230693	0.290735	0.280698
59	0.0809075	0.059531	0.067678	0.0514865	0.060987	0.0726325	0.0438755	0.0667075	0.068674	0.04408	0.071432	0.056901	0.0524825	0.0643325	0.060476	0.077791	0.262667	0.23202	0.288691	0.281464
60	0.079656	0.0623405	0.067755	0.051844	0.062468	0.073271	0.042088	0.065558	0.0685975	0.041756	0.0728625	0.0586375	0.050771	0.065405	0.058969	0.077996	0.260267	0.229978	0.288871	0.28223
61	0.0798855	0.062136	0.068112	0.0527635	0.0624685	0.0734755	0.042037	0.0642045	0.067295	0.043135	0.073041	0.0577175	0.052814	0.0633875	0.0588415	0.0786595	0.264122	0.231688	0.288334	0.279727
62	0.0808045	0.0642815	0.066733	0.0526355	0.06137	0.0732195	0.042803	0.0650985	0.0669885	0.0430075	0.071662	0.060527	0.0505925	0.064077	0.0582795	0.0778935	0.261926	0.230692	0.286188	0.280288
63	0.079579	0.059659	0.066733	0.052585	0.064537	0.0728625	0.0407855	0.0655075	0.066018	0.0429055	0.0733225	0.0575905	0.0547555	0.0659415	0.05971	0.077485	0.264405	0.229876	0.285652	0.281797
64	0.081009	0.060859	0.067244	0.0553425	0.0595565	0.0734755	0.043467	0.065865	0.065405	0.0447695	0.0706915	0.0571815	0.0530185	0.064869	0.0595055	0.077715	0.267085	0.232403	0.28435	0.281925
65	0.082414	0.0604505	0.065226	0.0490855	0.0641535	0.0724285	0.0425985	0.064613	0.0684445	0.0435185	0.07179	0.057488	0.053019	0.066273	0.057769	0.080703	0.265221	0.230336	0.287875	0.284018
66	0.0825415	0.0626725	0.0689295	0.0532995	0.063081	0.072096	0.042318	0.0652005	0.0667585	0.0435435	0.071075	0.0590715	0.0500815	0.062749	0.059327	0.0772295	0.263152	0.229032	0.289305	0.277275
67	0.082133	0.0609865	0.068623	0.052789	0.0600675	0.072352	0.0412455	0.065584	0.0671925	0.04408	0.0743435	0.059199	0.0536575	0.0633365	0.058765	0.075621	0.2642	0.232021	0.292292	0.276894
68	0.080371	0.0604505	0.0666565	0.053427	0.060706	0.070002	0.0440035	0.065022	0.0670905	0.0403515	0.074625	0.059531	0.054347	0.066222	0.0587395	0.07843	0.266575	0.228982	0.288743	0.279676
69	0.0785065	0.0599655	0.0669375	0.054168	0.060936	0.0699765	0.0412195	0.0650985	0.066197	0.0436715	0.073169	0.058918	0.0535295	0.066069	0.0605015	0.0811115	0.267316	0.228036	0.28481	0.282255
70	0.078992	0.0609615	0.065609	0.0524055	0.060374	0.071049	0.04454	0.064154	0.06635	0.043314	0.0724795	0.0610125	0.0557515	0.0665035	0.0559045	0.080575	0.267724	0.231382	0.283431	0.282282
71	0.081392	0.0607825	0.0690825	0.053683	0.0617785	0.0737305	0.042267	0.064179	0.065124	0.040939	0.0700275	0.0610125	0.0524825	0.06515	0.060323	0.077996	0.265553	0.226964	0.285626	0.281056
72	0.0807285	0.0607825	0.067448	0.0542955	0.059097	0.07133	0.043135	0.066631	0.0677545	0.0436205	0.0703085	0.0585095	0.054015	0.0655075	0.0574625	0.079324	0.268363	0.228394	0.286239	0.282793
73	0.0816225	0.0614975	0.0640515	0.0541165	0.0623915	0.0720965	0.042318	0.0633365	0.0647155	0.041424	0.0754675	0.058944	0.054832	0.063847	0.058586	0.080703	0.271274	0.231306	0.285857	0.279983
