pos	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	TA	TC	TG	TT	WW	SS	RR	YY
53	0.0838095	0.064524	0.0745235	0.0559525	0.0614285	0.077143	0.0390475	0.062619	0.0652385	0.0440475	0.0761905	0.057381	0.0485715	0.065	0.052381	0.0721425	0.260476	0.236428	0.299762	0.276904
54	0.087381	0.0661905	0.0635715	0.0530955	0.0647615	0.0714285	0.039762	0.0659525	0.0707145	0.040952	0.073333	0.0566665	0.050476	0.064524	0.054762	0.076429	0.267381	0.225475	0.295	0.278334
55	0.086905	0.0635715	0.0666665	0.052143	0.0635715	0.072381	0.0409525	0.067857	0.066905	0.0385715	0.0666665	0.06	0.0485715	0.0666665	0.062619	0.075952	0.263572	0.218572	0.287143	0.282857
56	0.082857	0.0604765	0.0666665	0.0519045	0.0635715	0.0683335	0.0383335	0.070714	0.0635715	0.0466665	0.0695235	0.059286	0.0633335	0.065238	0.057619	0.071905	0.27	0.222857	0.282618	0.276191
57	0.085476	0.0614285	0.0611905	0.055476	0.0611905	0.067619	0.039524	0.072381	0.0657145	0.0383335	0.0680955	0.06	0.054286	0.067857	0.065238	0.0761905	0.271428	0.213572	0.280477	0.284048
58	0.0788095	0.0640475	0.067619	0.052857	0.062381	0.0685715	0.040476	0.064762	0.0714285	0.035	0.0714285	0.060952	0.056905	0.0664285	0.0592855	0.0790475	0.267619	0.215476	0.289286	0.278809
59	0.079762	0.0564285	0.074762	0.057143	0.055952	0.0711905	0.039048	0.0633335	0.0654765	0.041905	0.0754765	0.0588095	0.0580955	0.0654765	0.0590475	0.0780955	0.273096	0.22762	0.295477	0.278096
60	0.077857	0.0590475	0.0740475	0.052143	0.0545235	0.072619	0.0411905	0.064286	0.0714285	0.0366665	0.0723805	0.065	0.053333	0.072857	0.056905	0.0757145	0.259047	0.222857	0.295714	0.285477
61	0.082619	0.060238	0.069286	0.052143	0.068095	0.0709525	0.039524	0.065476	0.0661905	0.0383335	0.0714285	0.054762	0.0542855	0.062857	0.0561905	0.087619	0.276666	0.220239	0.289524	0.286905
62	0.082143	0.065	0.069524	0.049762	0.0630955	0.070952	0.0366665	0.0714285	0.064524	0.040238	0.0683335	0.06	0.0533335	0.0664285	0.0559525	0.082619	0.267857	0.21619	0.284525	0.291428
63	0.0759525	0.0628575	0.0707145	0.0571425	0.059762	0.0685715	0.04	0.0721425	0.0695235	0.0407145	0.0685715	0.0552385	0.0514285	0.070238	0.060952	0.0761905	0.260714	0.217857	0.284762	0.287142
64	0.0809525	0.0583335	0.0607145	0.0533335	0.0588095	0.0711905	0.038333	0.0616665	0.0659525	0.044286	0.0685715	0.0680955	0.0588095	0.0716665	0.057857	0.0814285	0.274524	0.222381	0.276191	0.285952
65	0.0764285	0.0609525	0.065714	0.051905	0.0609525	0.0771425	0.0438095	0.069762	0.067857	0.034048	0.065238	0.0616665	0.050476	0.070238	0.064762	0.0790475	0.257857	0.220238	0.275238	0.29619
66	0.077143	0.060476	0.067381	0.0540475	0.060476	0.0804765	0.037619	0.069762	0.0614285	0.040714	0.0745235	0.059048	0.0559525	0.0657145	0.0557145	0.0795235	0.266667	0.233333	0.280476	0.295477
67	0.0783335	0.0554765	0.0719045	0.0538095	0.069286	0.0709525	0.037619	0.07	0.0633335	0.035238	0.0697615	0.0580955	0.058095	0.069524	0.0554765	0.083095	0.273333	0.213571	0.283333	0.293571
68	0.083095	0.06	0.067143	0.0592855	0.054524	0.0759525	0.0345235	0.0642855	0.064762	0.035952	0.069524	0.062619	0.059048	0.0657145	0.056667	0.0869045	0.288333	0.215952	0.284524	0.292857
69	0.075952	0.065	0.0638095	0.0509525	0.0659525	0.067381	0.0369045	0.0685715	0.062619	0.0411905	0.0735715	0.064524	0.0485715	0.065714	0.06	0.0892855	0.264761	0.219048	0.275952	0.290952
70	0.075	0.0609525	0.0666665	0.0485715	0.06381	0.076905	0.0359525	0.059762	0.0680955	0.0421425	0.0697615	0.0616665	0.0490475	0.070238	0.062381	0.0890475	0.261667	0.224762	0.279524	0.295953
71	0.073333	0.0590475	0.0714285	0.058333	0.0585715	0.072143	0.0392855	0.0716665	0.0626195	0.0385715	0.069048	0.0590475	0.057619	0.0666665	0.0621425	0.0802385	0.269524	0.219048	0.276429	0.290714
72	0.0809525	0.0619045	0.0690475	0.0557145	0.0559525	0.070238	0.037857	0.0697615	0.0688095	0.04	0.074762	0.0569045	0.0564285	0.068095	0.0538095	0.0795235	0.272619	0.222857	0.293571	0.287618
73	0.085	0.062381	0.065	0.053095	0.060714	0.069286	0.040952	0.072619	0.0692855	0.035476	0.070238	0.0564285	0.0580955	0.066429	0.0583335	0.076429	0.27262	0.215952	0.289524	0.284763
